candidate_id,region_id,case_id,family,operator,optimization,source_type,grammar_family,classification,proof_scope,canonical_form,rtl_text,candidate_rtl_cost,input_gate_count,reduction_rate,reduction_rate_ge_70,formal_runtime,selection_rank
comparison_neq_w2__rewrite__whole_output_cone__cand_0041,comparison_neq_w2__rewrite__whole_output_cone,comparison_neq_w2,comparison,neq,rewrite,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"shl<1,unsigned>(b)",(b << 1),1,7,85.714286,true,0.000406,1
comparison_neq_w3__identity__ground_truth_region__cand_0002,comparison_neq_w3__identity__ground_truth_region,comparison_neq_w3,comparison,neq,identity,ground_truth_region,comparison_direct,exact_syntactic_match,region,"ne<1,unsigned>(a,b)",(a != b),2,1,-100.000000,false,0.003542,1
comparison_neq_w3__identity__whole_output_cone__cand_0002,comparison_neq_w3__identity__whole_output_cone,comparison_neq_w3,comparison,neq,identity,whole_output_cone,comparison_direct,exact_syntactic_match,region,"ne<1,unsigned>(a,b)",(a != b),2,1,-100.000000,false,0.003531,1
comparison_neq_w4__identity__ground_truth_region__cand_0002,comparison_neq_w4__identity__ground_truth_region,comparison_neq_w4,comparison,neq,identity,ground_truth_region,comparison_direct,exact_syntactic_match,region,"ne<1,unsigned>(a,b)",(a != b),2,1,-100.000000,false,0.058254,1
comparison_neq_w4__identity__whole_output_cone__cand_0002,comparison_neq_w4__identity__whole_output_cone,comparison_neq_w4,comparison,neq,identity,whole_output_cone,comparison_direct,exact_syntactic_match,region,"ne<1,unsigned>(a,b)",(a != b),2,1,-100.000000,false,0.058336,1
comparison_range_check_w2__balance__whole_output_cone__cand_0026,comparison_range_check_w2__balance__whole_output_cone,comparison_range_check_w2,comparison,range_check,balance,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<1,unsigned>(a)",(a & 1'd0),1,3,66.666667,false,0.000096,1
comparison_range_check_w2__compress2rs__whole_output_cone__cand_0029,comparison_range_check_w2__compress2rs__whole_output_cone,comparison_range_check_w2,comparison,range_check,compress2rs,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_xor<1,unsigned>(a)",(a ^ 1'd0),1,1,0.000000,false,0.000053,1
comparison_range_check_w2__dc2__whole_output_cone__cand_0029,comparison_range_check_w2__dc2__whole_output_cone,comparison_range_check_w2,comparison,range_check,dc2,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_xor<1,unsigned>(a)",(a ^ 1'd0),1,1,0.000000,false,0.000052,1
comparison_range_check_w2__identity__ground_truth_region__cand_0025,comparison_range_check_w2__identity__ground_truth_region,comparison_range_check_w2,comparison,range_check,identity,ground_truth_region,bitmanip_direct,formally_equivalent_alternative,region,"ashr<1,signed>(a)",($signed(a) >>> 1),1,1,0.000000,false,0.000076,1
comparison_range_check_w2__identity__whole_output_cone__cand_0025,comparison_range_check_w2__identity__whole_output_cone,comparison_range_check_w2,comparison,range_check,identity,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"ashr<1,signed>(a)",($signed(a) >>> 1),1,1,0.000000,false,0.000075,1
comparison_range_check_w2__refactor__whole_output_cone__cand_0007,comparison_range_check_w2__refactor__whole_output_cone,comparison_range_check_w2,comparison,range_check,refactor,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"neg<1,unsigned>(a)",-a,1,1,0.000000,false,0.000051,1
comparison_range_check_w2__resub__whole_output_cone__cand_0003,comparison_range_check_w2__resub__whole_output_cone,comparison_range_check_w2,comparison,range_check,resub,whole_output_cone,boolean_direct,formally_equivalent_alternative,region,"reduce_or<1,unsigned>(a)",|a,1,1,0.000000,false,0.000051,1
comparison_range_check_w2__resyn2__whole_output_cone__cand_0007,comparison_range_check_w2__resyn2__whole_output_cone,comparison_range_check_w2,comparison,range_check,resyn2,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"neg<1,unsigned>(a)",-a,1,1,0.000000,false,0.000050,1
comparison_range_check_w2__resyn__whole_output_cone__cand_0026,comparison_range_check_w2__resyn__whole_output_cone,comparison_range_check_w2,comparison,range_check,resyn,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<1,unsigned>(a)",(a & 1'd0),1,3,66.666667,false,0.000086,1
comparison_range_check_w2__rewrite__whole_output_cone__cand_0026,comparison_range_check_w2__rewrite__whole_output_cone,comparison_range_check_w2,comparison,range_check,rewrite,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<1,unsigned>(a)",(a & 1'd0),1,3,66.666667,false,0.000086,1
comparison_range_check_w3__balance__whole_output_cone__cand_0026,comparison_range_check_w3__balance__whole_output_cone,comparison_range_check_w3,comparison,range_check,balance,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<1,unsigned>(a)",(a & 1'd0),1,3,66.666667,false,0.000092,1
comparison_range_check_w3__compress2rs__whole_output_cone__cand_0022,comparison_range_check_w3__compress2rs__whole_output_cone,comparison_range_check_w3,comparison,range_check,compress2rs,whole_output_cone,boolean_direct,formally_equivalent_alternative,region,"parity<1,unsigned>(a)",^a,1,3,66.666667,false,0.000091,1
comparison_range_check_w3__dc2__whole_output_cone__cand_0022,comparison_range_check_w3__dc2__whole_output_cone,comparison_range_check_w3,comparison,range_check,dc2,whole_output_cone,boolean_direct,formally_equivalent_alternative,region,"parity<1,unsigned>(a)",^a,1,3,66.666667,false,0.000089,1
comparison_range_check_w3__refactor__whole_output_cone__cand_0026,comparison_range_check_w3__refactor__whole_output_cone,comparison_range_check_w3,comparison,range_check,refactor,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<1,unsigned>(a)",(a & 1'd0),1,3,66.666667,false,0.000089,1
comparison_range_check_w3__resub__whole_output_cone__cand_0026,comparison_range_check_w3__resub__whole_output_cone,comparison_range_check_w3,comparison,range_check,resub,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<1,unsigned>(a)",(a & 1'd0),1,3,66.666667,false,0.000088,1
comparison_range_check_w3__resyn2__whole_output_cone__cand_0022,comparison_range_check_w3__resyn2__whole_output_cone,comparison_range_check_w3,comparison,range_check,resyn2,whole_output_cone,boolean_direct,formally_equivalent_alternative,region,"parity<1,unsigned>(a)",^a,1,3,66.666667,false,0.000089,1
comparison_range_check_w3__resyn__whole_output_cone__cand_0026,comparison_range_check_w3__resyn__whole_output_cone,comparison_range_check_w3,comparison,range_check,resyn,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<1,unsigned>(a)",(a & 1'd0),1,3,66.666667,false,0.000089,1
comparison_range_check_w3__rewrite__whole_output_cone__cand_0026,comparison_range_check_w3__rewrite__whole_output_cone,comparison_range_check_w3,comparison,range_check,rewrite,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<1,unsigned>(a)",(a & 1'd0),1,3,66.666667,false,0.000088,1
comparison_signed_lt_w2__balance__whole_output_cone__cand_0041,comparison_signed_lt_w2__balance__whole_output_cone,comparison_signed_lt_w2,comparison,signed_lt,balance,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"shl<1,unsigned>(a)",(a << 1),1,7,85.714286,true,0.000389,1
comparison_signed_lt_w2__compress2rs__whole_output_cone__cand_0007,comparison_signed_lt_w2__compress2rs__whole_output_cone,comparison_signed_lt_w2,comparison,signed_lt,compress2rs,whole_output_cone,comparison_direct,formally_equivalent_alternative,region,"slt<1,unsigned>(a,b)",(a < b),2,5,60.000000,false,0.000364,1
comparison_signed_lt_w2__dc2__whole_output_cone__cand_0044,comparison_signed_lt_w2__dc2__whole_output_cone,comparison_signed_lt_w2,comparison,signed_lt,dc2,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<1,unsigned>(a)",(a & 1'd0),1,5,80.000000,true,0.000320,1
comparison_signed_lt_w2__identity__ground_truth_region__cand_0007,comparison_signed_lt_w2__identity__ground_truth_region,comparison_signed_lt_w2,comparison,signed_lt,identity,ground_truth_region,comparison_direct,formally_equivalent_alternative,region,"slt<1,unsigned>(a,b)",(a < b),2,1,-100.000000,false,0.000293,1
comparison_signed_lt_w2__identity__whole_output_cone__cand_0007,comparison_signed_lt_w2__identity__whole_output_cone,comparison_signed_lt_w2,comparison,signed_lt,identity,whole_output_cone,comparison_direct,formally_equivalent_alternative,region,"slt<1,unsigned>(a,b)",(a < b),2,1,-100.000000,false,0.000277,1
comparison_signed_lt_w2__refactor__whole_output_cone__cand_0044,comparison_signed_lt_w2__refactor__whole_output_cone,comparison_signed_lt_w2,comparison,signed_lt,refactor,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<1,unsigned>(a)",(a & 1'd0),1,6,83.333333,true,0.000352,1
comparison_signed_lt_w2__resub__whole_output_cone__cand_0044,comparison_signed_lt_w2__resub__whole_output_cone,comparison_signed_lt_w2,comparison,signed_lt,resub,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<1,unsigned>(a)",(a & 1'd0),1,8,87.500000,true,0.000422,1
comparison_signed_lt_w2__resyn2__whole_output_cone__cand_0007,comparison_signed_lt_w2__resyn2__whole_output_cone,comparison_signed_lt_w2,comparison,signed_lt,resyn2,whole_output_cone,comparison_direct,formally_equivalent_alternative,region,"slt<1,unsigned>(a,b)",(a < b),2,5,60.000000,false,0.000375,1
comparison_signed_lt_w2__resyn__whole_output_cone__cand_0007,comparison_signed_lt_w2__resyn__whole_output_cone,comparison_signed_lt_w2,comparison,signed_lt,resyn,whole_output_cone,comparison_direct,formally_equivalent_alternative,region,"slt<1,unsigned>(a,b)",(a < b),2,5,60.000000,false,0.000372,1
comparison_signed_lt_w2__rewrite__whole_output_cone__cand_0007,comparison_signed_lt_w2__rewrite__whole_output_cone,comparison_signed_lt_w2,comparison,signed_lt,rewrite,whole_output_cone,comparison_direct,formally_equivalent_alternative,region,"slt<1,unsigned>(a,b)",(a < b),2,5,60.000000,false,0.000364,1
comparison_signed_lt_w3__identity__ground_truth_region__cand_0007,comparison_signed_lt_w3__identity__ground_truth_region,comparison_signed_lt_w3,comparison,signed_lt,identity,ground_truth_region,comparison_direct,formally_equivalent_alternative,region,"slt<1,unsigned>(a,b)",(a < b),2,1,-100.000000,false,0.002352,1
comparison_signed_lt_w3__identity__whole_output_cone__cand_0007,comparison_signed_lt_w3__identity__whole_output_cone,comparison_signed_lt_w3,comparison,signed_lt,identity,whole_output_cone,comparison_direct,formally_equivalent_alternative,region,"slt<1,unsigned>(a,b)",(a < b),2,1,-100.000000,false,0.002244,1
comparison_signed_lt_w4__identity__ground_truth_region__cand_0007,comparison_signed_lt_w4__identity__ground_truth_region,comparison_signed_lt_w4,comparison,signed_lt,identity,ground_truth_region,comparison_direct,formally_equivalent_alternative,region,"slt<1,unsigned>(a,b)",(a < b),2,1,-100.000000,false,0.031291,1
comparison_signed_lt_w4__identity__whole_output_cone__cand_0007,comparison_signed_lt_w4__identity__whole_output_cone,comparison_signed_lt_w4,comparison,signed_lt,identity,whole_output_cone,comparison_direct,formally_equivalent_alternative,region,"slt<1,unsigned>(a,b)",(a < b),2,1,-100.000000,false,0.031211,1
comparison_unsigned_le_w2__balance__whole_output_cone__cand_0044,comparison_unsigned_le_w2__balance__whole_output_cone,comparison_unsigned_le_w2,comparison,unsigned_le,balance,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<1,unsigned>(b)",(b & 1'd0),1,11,90.909091,true,0.000525,1
comparison_unsigned_le_w2__compress2rs__whole_output_cone__cand_0041,comparison_unsigned_le_w2__compress2rs__whole_output_cone,comparison_unsigned_le_w2,comparison,unsigned_le,compress2rs,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"shl<1,unsigned>(b)",(b << 1),1,5,80.000000,true,0.000322,1
comparison_unsigned_le_w2__dc2__whole_output_cone__cand_0004,comparison_unsigned_le_w2__dc2__whole_output_cone,comparison_unsigned_le_w2,comparison,unsigned_le,dc2,whole_output_cone,comparison_direct,exact_syntactic_match,region,"ule<1,unsigned>(a,b)",(a <= b),2,5,60.000000,false,0.000359,1
comparison_unsigned_le_w2__identity__ground_truth_region__cand_0004,comparison_unsigned_le_w2__identity__ground_truth_region,comparison_unsigned_le_w2,comparison,unsigned_le,identity,ground_truth_region,comparison_direct,exact_syntactic_match,region,"ule<1,unsigned>(a,b)",(a <= b),2,1,-100.000000,false,0.000370,1
comparison_unsigned_le_w2__identity__whole_output_cone__cand_0004,comparison_unsigned_le_w2__identity__whole_output_cone,comparison_unsigned_le_w2,comparison,unsigned_le,identity,whole_output_cone,comparison_direct,exact_syntactic_match,region,"ule<1,unsigned>(a,b)",(a <= b),2,1,-100.000000,false,0.000343,1
comparison_unsigned_le_w2__refactor__whole_output_cone__cand_0006,comparison_unsigned_le_w2__refactor__whole_output_cone,comparison_unsigned_le_w2,comparison,unsigned_le,refactor,whole_output_cone,comparison_direct,formally_equivalent_alternative,region,"uge<1,unsigned>(b,a)",(b >= a),2,5,60.000000,false,0.000377,1
comparison_unsigned_le_w2__resub__whole_output_cone__cand_0044,comparison_unsigned_le_w2__resub__whole_output_cone,comparison_unsigned_le_w2,comparison,unsigned_le,resub,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<1,unsigned>(b)",(b & 1'd0),1,11,90.909091,true,0.000525,1
comparison_unsigned_le_w2__resyn2__whole_output_cone__cand_0041,comparison_unsigned_le_w2__resyn2__whole_output_cone,comparison_unsigned_le_w2,comparison,unsigned_le,resyn2,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"shl<1,unsigned>(b)",(b << 1),1,5,80.000000,true,0.000320,1
comparison_unsigned_le_w2__resyn__whole_output_cone__cand_0038,comparison_unsigned_le_w2__resyn__whole_output_cone,comparison_unsigned_le_w2,comparison,unsigned_le,resyn,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<1,unsigned>(a)",(a & 1'd0),1,5,80.000000,true,0.000322,1
comparison_unsigned_le_w2__rewrite__whole_output_cone__cand_0044,comparison_unsigned_le_w2__rewrite__whole_output_cone,comparison_unsigned_le_w2,comparison,unsigned_le,rewrite,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<1,unsigned>(b)",(b & 1'd0),1,5,80.000000,true,0.000326,1
comparison_unsigned_le_w3__identity__ground_truth_region__cand_0004,comparison_unsigned_le_w3__identity__ground_truth_region,comparison_unsigned_le_w3,comparison,unsigned_le,identity,ground_truth_region,comparison_direct,exact_syntactic_match,region,"ule<1,unsigned>(a,b)",(a <= b),2,1,-100.000000,false,0.002568,1
comparison_unsigned_le_w3__identity__whole_output_cone__cand_0004,comparison_unsigned_le_w3__identity__whole_output_cone,comparison_unsigned_le_w3,comparison,unsigned_le,identity,whole_output_cone,comparison_direct,exact_syntactic_match,region,"ule<1,unsigned>(a,b)",(a <= b),2,1,-100.000000,false,0.002564,1
comparison_unsigned_le_w4__identity__ground_truth_region__cand_0004,comparison_unsigned_le_w4__identity__ground_truth_region,comparison_unsigned_le_w4,comparison,unsigned_le,identity,ground_truth_region,comparison_direct,exact_syntactic_match,region,"ule<1,unsigned>(a,b)",(a <= b),2,1,-100.000000,false,0.034477,1
comparison_unsigned_le_w4__identity__whole_output_cone__cand_0004,comparison_unsigned_le_w4__identity__whole_output_cone,comparison_unsigned_le_w4,comparison,unsigned_le,identity,whole_output_cone,comparison_direct,exact_syntactic_match,region,"ule<1,unsigned>(a,b)",(a <= b),2,1,-100.000000,false,0.034596,1
comparison_unsigned_lt_w2__balance__whole_output_cone__cand_0044,comparison_unsigned_lt_w2__balance__whole_output_cone,comparison_unsigned_lt_w2,comparison,unsigned_lt,balance,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<1,unsigned>(a)",(a & 1'd0),1,7,85.714286,true,0.000392,1
comparison_unsigned_lt_w2__compress2rs__whole_output_cone__cand_0003,comparison_unsigned_lt_w2__compress2rs__whole_output_cone,comparison_unsigned_lt_w2,comparison,unsigned_lt,compress2rs,whole_output_cone,comparison_direct,exact_syntactic_match,region,"ult<1,unsigned>(a,b)",(a < b),2,5,60.000000,false,0.000345,1
comparison_unsigned_lt_w2__dc2__whole_output_cone__cand_0041,comparison_unsigned_lt_w2__dc2__whole_output_cone,comparison_unsigned_lt_w2,comparison,unsigned_lt,dc2,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"shl<1,unsigned>(a)",(a << 1),1,5,80.000000,true,0.000319,1
comparison_unsigned_lt_w2__identity__ground_truth_region__cand_0003,comparison_unsigned_lt_w2__identity__ground_truth_region,comparison_unsigned_lt_w2,comparison,unsigned_lt,identity,ground_truth_region,comparison_direct,exact_syntactic_match,region,"ult<1,unsigned>(a,b)",(a < b),2,1,-100.000000,false,0.000280,1
comparison_unsigned_lt_w2__identity__whole_output_cone__cand_0003,comparison_unsigned_lt_w2__identity__whole_output_cone,comparison_unsigned_lt_w2,comparison,unsigned_lt,identity,whole_output_cone,comparison_direct,exact_syntactic_match,region,"ult<1,unsigned>(a,b)",(a < b),2,1,-100.000000,false,0.000275,1
comparison_unsigned_lt_w2__refactor__whole_output_cone__cand_0044,comparison_unsigned_lt_w2__refactor__whole_output_cone,comparison_unsigned_lt_w2,comparison,unsigned_lt,refactor,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<1,unsigned>(a)",(a & 1'd0),1,6,83.333333,true,0.000355,1
comparison_unsigned_lt_w2__resub__whole_output_cone__cand_0041,comparison_unsigned_lt_w2__resub__whole_output_cone,comparison_unsigned_lt_w2,comparison,unsigned_lt,resub,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"shl<1,unsigned>(a)",(a << 1),1,8,87.500000,true,0.000461,1
comparison_unsigned_lt_w2__resyn2__whole_output_cone__cand_0003,comparison_unsigned_lt_w2__resyn2__whole_output_cone,comparison_unsigned_lt_w2,comparison,unsigned_lt,resyn2,whole_output_cone,comparison_direct,exact_syntactic_match,region,"ult<1,unsigned>(a,b)",(a < b),2,5,60.000000,false,0.000346,1
comparison_unsigned_lt_w2__resyn__whole_output_cone__cand_0003,comparison_unsigned_lt_w2__resyn__whole_output_cone,comparison_unsigned_lt_w2,comparison,unsigned_lt,resyn,whole_output_cone,comparison_direct,exact_syntactic_match,region,"ult<1,unsigned>(a,b)",(a < b),2,5,60.000000,false,0.000344,1
comparison_unsigned_lt_w2__rewrite__whole_output_cone__cand_0003,comparison_unsigned_lt_w2__rewrite__whole_output_cone,comparison_unsigned_lt_w2,comparison,unsigned_lt,rewrite,whole_output_cone,comparison_direct,exact_syntactic_match,region,"ult<1,unsigned>(a,b)",(a < b),2,5,60.000000,false,0.000341,1
comparison_unsigned_lt_w3__identity__ground_truth_region__cand_0003,comparison_unsigned_lt_w3__identity__ground_truth_region,comparison_unsigned_lt_w3,comparison,unsigned_lt,identity,ground_truth_region,comparison_direct,exact_syntactic_match,region,"ult<1,unsigned>(a,b)",(a < b),2,1,-100.000000,false,0.002208,1
comparison_unsigned_lt_w3__identity__whole_output_cone__cand_0003,comparison_unsigned_lt_w3__identity__whole_output_cone,comparison_unsigned_lt_w3,comparison,unsigned_lt,identity,whole_output_cone,comparison_direct,exact_syntactic_match,region,"ult<1,unsigned>(a,b)",(a < b),2,1,-100.000000,false,0.002187,1
comparison_unsigned_lt_w4__identity__ground_truth_region__cand_0003,comparison_unsigned_lt_w4__identity__ground_truth_region,comparison_unsigned_lt_w4,comparison,unsigned_lt,identity,ground_truth_region,comparison_direct,exact_syntactic_match,region,"ult<1,unsigned>(a,b)",(a < b),2,1,-100.000000,false,0.030921,1
comparison_unsigned_lt_w4__identity__whole_output_cone__cand_0003,comparison_unsigned_lt_w4__identity__whole_output_cone,comparison_unsigned_lt_w4,comparison,unsigned_lt,identity,whole_output_cone,comparison_direct,exact_syntactic_match,region,"ult<1,unsigned>(a,b)",(a < b),2,1,-100.000000,false,0.031231,1
control_mux2_w2__identity__ground_truth_region__cand_0002,control_mux2_w2__identity__ground_truth_region,control_mux2_w2,control,mux2,identity,ground_truth_region,control_direct,exact_syntactic_match,region,"mux<2,unsigned>(sel,b,a)",(sel ? b : a),3,2,-50.000000,false,0.001385,1
control_mux2_w2__identity__whole_output_cone__cand_0002,control_mux2_w2__identity__whole_output_cone,control_mux2_w2,control,mux2,identity,whole_output_cone,control_direct,exact_syntactic_match,region,"mux<2,unsigned>(sel,b,a)",(sel ? b : a),3,2,-50.000000,false,0.001250,1
control_mux2_w3__identity__ground_truth_region__cand_0002,control_mux2_w3__identity__ground_truth_region,control_mux2_w3,control,mux2,identity,ground_truth_region,control_direct,exact_syntactic_match,region,"mux<3,unsigned>(sel,b,a)",(sel ? b : a),3,3,0.000000,false,0.022880,1
control_mux2_w3__identity__whole_output_cone__cand_0002,control_mux2_w3__identity__whole_output_cone,control_mux2_w3,control,mux2,identity,whole_output_cone,control_direct,exact_syntactic_match,region,"mux<3,unsigned>(sel,b,a)",(sel ? b : a),3,3,0.000000,false,0.023225,1
