candidate_id,region_id,formal_status,proof_scope,formal_evidence_level,formal_patterns,counterexample_available,counterexample_assignment,counterexample_output_difference,counterexample_source,formal_runtime,formal_skip_reason,schema_version
bitmanip_mask_low_w3__resyn__whole_output_cone__cand_0001,bitmanip_mask_low_w3__resyn__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000074,,semantic_formal_validation_v1
bitmanip_mask_low_w3__resyn__whole_output_cone__cand_0024,bitmanip_mask_low_w3__resyn__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000061,,semantic_formal_validation_v1
bitmanip_mask_low_w3__resyn__whole_output_cone__cand_0025,bitmanip_mask_low_w3__resyn__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000061,,semantic_formal_validation_v1
bitmanip_mask_low_w3__resyn__whole_output_cone__cand_0003,bitmanip_mask_low_w3__resyn__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000060,,semantic_formal_validation_v1
bitmanip_mask_low_w3__resyn__whole_output_cone__cand_0004,bitmanip_mask_low_w3__resyn__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000061,,semantic_formal_validation_v1
bitmanip_mask_low_w3__resyn__whole_output_cone__cand_0008,bitmanip_mask_low_w3__resyn__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000061,,semantic_formal_validation_v1
bitmanip_mask_low_w3__rewrite__whole_output_cone__cand_0001,bitmanip_mask_low_w3__rewrite__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000072,,semantic_formal_validation_v1
bitmanip_mask_low_w3__rewrite__whole_output_cone__cand_0024,bitmanip_mask_low_w3__rewrite__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000063,,semantic_formal_validation_v1
bitmanip_mask_low_w3__rewrite__whole_output_cone__cand_0025,bitmanip_mask_low_w3__rewrite__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000061,,semantic_formal_validation_v1
bitmanip_mask_low_w3__rewrite__whole_output_cone__cand_0003,bitmanip_mask_low_w3__rewrite__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000060,,semantic_formal_validation_v1
bitmanip_mask_low_w3__rewrite__whole_output_cone__cand_0004,bitmanip_mask_low_w3__rewrite__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000062,,semantic_formal_validation_v1
bitmanip_mask_low_w3__rewrite__whole_output_cone__cand_0008,bitmanip_mask_low_w3__rewrite__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000061,,semantic_formal_validation_v1
bitmanip_mask_low_w4__balance__whole_output_cone__cand_0001,bitmanip_mask_low_w4__balance__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000110,,semantic_formal_validation_v1
bitmanip_mask_low_w4__balance__whole_output_cone__cand_0023,bitmanip_mask_low_w4__balance__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000095,,semantic_formal_validation_v1
bitmanip_mask_low_w4__balance__whole_output_cone__cand_0024,bitmanip_mask_low_w4__balance__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000095,,semantic_formal_validation_v1
bitmanip_mask_low_w4__balance__whole_output_cone__cand_0003,bitmanip_mask_low_w4__balance__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000094,,semantic_formal_validation_v1
bitmanip_mask_low_w4__balance__whole_output_cone__cand_0004,bitmanip_mask_low_w4__balance__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000093,,semantic_formal_validation_v1
bitmanip_mask_low_w4__balance__whole_output_cone__cand_0008,bitmanip_mask_low_w4__balance__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000093,,semantic_formal_validation_v1
bitmanip_mask_low_w4__compress2rs__whole_output_cone__cand_0001,bitmanip_mask_low_w4__compress2rs__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000105,,semantic_formal_validation_v1
bitmanip_mask_low_w4__compress2rs__whole_output_cone__cand_0023,bitmanip_mask_low_w4__compress2rs__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000095,,semantic_formal_validation_v1
bitmanip_mask_low_w4__compress2rs__whole_output_cone__cand_0024,bitmanip_mask_low_w4__compress2rs__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000093,,semantic_formal_validation_v1
bitmanip_mask_low_w4__compress2rs__whole_output_cone__cand_0003,bitmanip_mask_low_w4__compress2rs__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000095,,semantic_formal_validation_v1
bitmanip_mask_low_w4__compress2rs__whole_output_cone__cand_0004,bitmanip_mask_low_w4__compress2rs__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000093,,semantic_formal_validation_v1
bitmanip_mask_low_w4__compress2rs__whole_output_cone__cand_0008,bitmanip_mask_low_w4__compress2rs__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000093,,semantic_formal_validation_v1
bitmanip_mask_low_w4__dc2__whole_output_cone__cand_0001,bitmanip_mask_low_w4__dc2__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000104,,semantic_formal_validation_v1
bitmanip_mask_low_w4__dc2__whole_output_cone__cand_0023,bitmanip_mask_low_w4__dc2__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000094,,semantic_formal_validation_v1
bitmanip_mask_low_w4__dc2__whole_output_cone__cand_0024,bitmanip_mask_low_w4__dc2__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000094,,semantic_formal_validation_v1
bitmanip_mask_low_w4__dc2__whole_output_cone__cand_0003,bitmanip_mask_low_w4__dc2__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000093,,semantic_formal_validation_v1
bitmanip_mask_low_w4__dc2__whole_output_cone__cand_0004,bitmanip_mask_low_w4__dc2__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000093,,semantic_formal_validation_v1
bitmanip_mask_low_w4__dc2__whole_output_cone__cand_0008,bitmanip_mask_low_w4__dc2__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000096,,semantic_formal_validation_v1
bitmanip_mask_low_w4__refactor__whole_output_cone__cand_0001,bitmanip_mask_low_w4__refactor__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000112,,semantic_formal_validation_v1
bitmanip_mask_low_w4__refactor__whole_output_cone__cand_0023,bitmanip_mask_low_w4__refactor__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000095,,semantic_formal_validation_v1
bitmanip_mask_low_w4__refactor__whole_output_cone__cand_0024,bitmanip_mask_low_w4__refactor__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000094,,semantic_formal_validation_v1
bitmanip_mask_low_w4__refactor__whole_output_cone__cand_0003,bitmanip_mask_low_w4__refactor__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000094,,semantic_formal_validation_v1
bitmanip_mask_low_w4__refactor__whole_output_cone__cand_0004,bitmanip_mask_low_w4__refactor__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000094,,semantic_formal_validation_v1
bitmanip_mask_low_w4__refactor__whole_output_cone__cand_0008,bitmanip_mask_low_w4__refactor__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000093,,semantic_formal_validation_v1
bitmanip_mask_low_w4__resub__whole_output_cone__cand_0001,bitmanip_mask_low_w4__resub__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000109,,semantic_formal_validation_v1
bitmanip_mask_low_w4__resub__whole_output_cone__cand_0023,bitmanip_mask_low_w4__resub__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000095,,semantic_formal_validation_v1
bitmanip_mask_low_w4__resub__whole_output_cone__cand_0024,bitmanip_mask_low_w4__resub__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000094,,semantic_formal_validation_v1
bitmanip_mask_low_w4__resub__whole_output_cone__cand_0003,bitmanip_mask_low_w4__resub__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000093,,semantic_formal_validation_v1
bitmanip_mask_low_w4__resub__whole_output_cone__cand_0004,bitmanip_mask_low_w4__resub__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000093,,semantic_formal_validation_v1
bitmanip_mask_low_w4__resub__whole_output_cone__cand_0008,bitmanip_mask_low_w4__resub__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000094,,semantic_formal_validation_v1
bitmanip_mask_low_w4__resyn2__whole_output_cone__cand_0001,bitmanip_mask_low_w4__resyn2__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000108,,semantic_formal_validation_v1
bitmanip_mask_low_w4__resyn2__whole_output_cone__cand_0023,bitmanip_mask_low_w4__resyn2__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000094,,semantic_formal_validation_v1
bitmanip_mask_low_w4__resyn2__whole_output_cone__cand_0024,bitmanip_mask_low_w4__resyn2__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000093,,semantic_formal_validation_v1
bitmanip_mask_low_w4__resyn2__whole_output_cone__cand_0003,bitmanip_mask_low_w4__resyn2__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000093,,semantic_formal_validation_v1
bitmanip_mask_low_w4__resyn2__whole_output_cone__cand_0004,bitmanip_mask_low_w4__resyn2__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000094,,semantic_formal_validation_v1
bitmanip_mask_low_w4__resyn2__whole_output_cone__cand_0008,bitmanip_mask_low_w4__resyn2__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000093,,semantic_formal_validation_v1
bitmanip_mask_low_w4__resyn__whole_output_cone__cand_0001,bitmanip_mask_low_w4__resyn__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000110,,semantic_formal_validation_v1
bitmanip_mask_low_w4__resyn__whole_output_cone__cand_0023,bitmanip_mask_low_w4__resyn__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000098,,semantic_formal_validation_v1
bitmanip_mask_low_w4__resyn__whole_output_cone__cand_0024,bitmanip_mask_low_w4__resyn__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000094,,semantic_formal_validation_v1
bitmanip_mask_low_w4__resyn__whole_output_cone__cand_0003,bitmanip_mask_low_w4__resyn__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000094,,semantic_formal_validation_v1
bitmanip_mask_low_w4__resyn__whole_output_cone__cand_0004,bitmanip_mask_low_w4__resyn__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000093,,semantic_formal_validation_v1
bitmanip_mask_low_w4__resyn__whole_output_cone__cand_0008,bitmanip_mask_low_w4__resyn__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000093,,semantic_formal_validation_v1
bitmanip_mask_low_w4__rewrite__whole_output_cone__cand_0001,bitmanip_mask_low_w4__rewrite__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000108,,semantic_formal_validation_v1
bitmanip_mask_low_w4__rewrite__whole_output_cone__cand_0023,bitmanip_mask_low_w4__rewrite__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000094,,semantic_formal_validation_v1
bitmanip_mask_low_w4__rewrite__whole_output_cone__cand_0024,bitmanip_mask_low_w4__rewrite__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000093,,semantic_formal_validation_v1
bitmanip_mask_low_w4__rewrite__whole_output_cone__cand_0003,bitmanip_mask_low_w4__rewrite__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000093,,semantic_formal_validation_v1
bitmanip_mask_low_w4__rewrite__whole_output_cone__cand_0004,bitmanip_mask_low_w4__rewrite__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000092,,semantic_formal_validation_v1
bitmanip_mask_low_w4__rewrite__whole_output_cone__cand_0008,bitmanip_mask_low_w4__rewrite__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000093,,semantic_formal_validation_v1
bitmanip_rotate_left_w2__balance__whole_output_cone__cand_0020,bitmanip_rotate_left_w2__balance__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000128,,semantic_formal_validation_v1
bitmanip_rotate_left_w2__balance__whole_output_cone__cand_0005,bitmanip_rotate_left_w2__balance__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000107,,semantic_formal_validation_v1
bitmanip_rotate_left_w2__resyn__whole_output_cone__cand_0020,bitmanip_rotate_left_w2__resyn__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000121,,semantic_formal_validation_v1
bitmanip_rotate_left_w2__resyn__whole_output_cone__cand_0005,bitmanip_rotate_left_w2__resyn__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000111,,semantic_formal_validation_v1
bitmanip_rotate_left_w2__rewrite__whole_output_cone__cand_0020,bitmanip_rotate_left_w2__rewrite__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000126,,semantic_formal_validation_v1
bitmanip_rotate_left_w2__rewrite__whole_output_cone__cand_0005,bitmanip_rotate_left_w2__rewrite__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000104,,semantic_formal_validation_v1
bitmanip_shift_left_w2__balance__whole_output_cone__cand_0019,bitmanip_shift_left_w2__balance__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000142,,semantic_formal_validation_v1
bitmanip_shift_left_w2__balance__whole_output_cone__cand_0005,bitmanip_shift_left_w2__balance__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000109,,semantic_formal_validation_v1
bitmanip_shift_left_w2__compress2rs__whole_output_cone__cand_0017,bitmanip_shift_left_w2__compress2rs__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000086,,semantic_formal_validation_v1
bitmanip_shift_left_w2__compress2rs__whole_output_cone__cand_0011,bitmanip_shift_left_w2__compress2rs__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000066,,semantic_formal_validation_v1
bitmanip_shift_left_w2__dc2__whole_output_cone__cand_0017,bitmanip_shift_left_w2__dc2__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000077,,semantic_formal_validation_v1
bitmanip_shift_left_w2__dc2__whole_output_cone__cand_0011,bitmanip_shift_left_w2__dc2__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000065,,semantic_formal_validation_v1
bitmanip_shift_left_w2__identity__ground_truth_region__cand_0016,bitmanip_shift_left_w2__identity__ground_truth_region,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000132,,semantic_formal_validation_v1
bitmanip_shift_left_w2__identity__ground_truth_region__cand_0011,bitmanip_shift_left_w2__identity__ground_truth_region,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000082,,semantic_formal_validation_v1
bitmanip_shift_left_w2__identity__whole_output_cone__cand_0016,bitmanip_shift_left_w2__identity__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000102,,semantic_formal_validation_v1
bitmanip_shift_left_w2__identity__whole_output_cone__cand_0011,bitmanip_shift_left_w2__identity__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000080,,semantic_formal_validation_v1
bitmanip_shift_left_w2__refactor__whole_output_cone__cand_0017,bitmanip_shift_left_w2__refactor__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000070,,semantic_formal_validation_v1
