region_id,case_id,optimization,source_type,candidate_family,family_score,feature_contributions,rank,ground_truth_family,ground_truth_rank
arithmetic_affine_w3__compress2rs__whole_output_cone,arithmetic_affine_w3,compress2rs,whole_output_cone,control_mux,0.450000,"{""control_signal"":0.0,""multi_output"":0.25,""output_bus"":0.2,""regular_rows"":0.0}",6,arithmetic_affine_or_mac,2
arithmetic_affine_w3__compress2rs__whole_output_cone,arithmetic_affine_w3,compress2rs,whole_output_cone,comparison,0.213889,"{""high_bit_priority"":0.0888888,""high_density"":0.125,""single_output"":0.0}",7,arithmetic_affine_or_mac,2
arithmetic_affine_w3__compress2rs__whole_output_cone,arithmetic_affine_w3,compress2rs,whole_output_cone,unknown,0.050000,"{""fallback"":0.05}",8,arithmetic_affine_or_mac,2
arithmetic_affine_w3__dc2__whole_output_cone,arithmetic_affine_w3,dc2,whole_output_cone,arithmetic_add_sub,0.900000,"{""carry_progression"":0.36000000000000004,""lower_triangularity"":0.25,""moderate_density"":0.19,""multi_output"":0.1}",1,arithmetic_affine_or_mac,2
arithmetic_affine_w3__dc2__whole_output_cone,arithmetic_affine_w3,dc2,whole_output_cone,arithmetic_affine_or_mac,0.643750,"{""broad_dependency"":0.125,""carry_progression"":0.2,""moderate_bandwidth"":0.225,""multi_input"":0.09375}",2,arithmetic_affine_or_mac,2
arithmetic_affine_w3__dc2__whole_output_cone,arithmetic_affine_w3,dc2,whole_output_cone,bit_manipulation,0.525000,"{""diagonal_or_shift"":0.15,""locality"":0.15,""regularity"":0.0,""sparse_or_permutation"":0.22499999999999998}",3,arithmetic_affine_or_mac,2
arithmetic_affine_w3__dc2__whole_output_cone,arithmetic_affine_w3,dc2,whole_output_cone,arithmetic_multiply,0.469444,"{""broad_dependency"":0.175,""low_diagonal"":0.06666659999999999,""multi_output"":0.15,""multiplier_geometry"":0.07777769999999999}",4,arithmetic_affine_or_mac,2
arithmetic_affine_w3__dc2__whole_output_cone,arithmetic_affine_w3,dc2,whole_output_cone,boolean_bitwise,0.455556,"{""diagonal"":0.30555580000000004,""locality"":0.15,""regularity"":0.0}",5,arithmetic_affine_or_mac,2
arithmetic_affine_w3__dc2__whole_output_cone,arithmetic_affine_w3,dc2,whole_output_cone,control_mux,0.450000,"{""control_signal"":0.0,""multi_output"":0.25,""output_bus"":0.2,""regular_rows"":0.0}",6,arithmetic_affine_or_mac,2
arithmetic_affine_w3__dc2__whole_output_cone,arithmetic_affine_w3,dc2,whole_output_cone,comparison,0.213889,"{""high_bit_priority"":0.0888888,""high_density"":0.125,""single_output"":0.0}",7,arithmetic_affine_or_mac,2
arithmetic_affine_w3__dc2__whole_output_cone,arithmetic_affine_w3,dc2,whole_output_cone,unknown,0.050000,"{""fallback"":0.05}",8,arithmetic_affine_or_mac,2
arithmetic_affine_w3__identity__ground_truth_region,arithmetic_affine_w3,identity,ground_truth_region,arithmetic_multiply,0.736111,"{""broad_dependency"":0.29166654999999997,""low_diagonal"":0.10000005,""multi_output"":0.15,""multiplier_geometry"":0.1944446}",1,arithmetic_affine_or_mac,3
arithmetic_affine_w3__identity__ground_truth_region,arithmetic_affine_w3,identity,ground_truth_region,arithmetic_add_sub,0.731333,"{""carry_progression"":0.28800000000000003,""lower_triangularity"":0.2,""moderate_density"":0.14333340000000003,""multi_output"":0.1}",2,arithmetic_affine_or_mac,3
arithmetic_affine_w3__identity__ground_truth_region,arithmetic_affine_w3,identity,ground_truth_region,arithmetic_affine_or_mac,0.687083,"{""broad_dependency"":0.20833325,""carry_progression"":0.16,""moderate_bandwidth"":0.225,""multi_input"":0.09375}",3,arithmetic_affine_or_mac,3
arithmetic_affine_w3__identity__ground_truth_region,arithmetic_affine_w3,identity,ground_truth_region,control_mux,0.450000,"{""control_signal"":0.0,""multi_output"":0.25,""output_bus"":0.2,""regular_rows"":0.0}",4,arithmetic_affine_or_mac,3
arithmetic_affine_w3__identity__ground_truth_region,arithmetic_affine_w3,identity,ground_truth_region,bit_manipulation,0.425000,"{""diagonal_or_shift"":0.15,""locality"":0.15,""regularity"":0.0,""sparse_or_permutation"":0.1250001}",5,arithmetic_affine_or_mac,3
arithmetic_affine_w3__identity__ground_truth_region,arithmetic_affine_w3,identity,ground_truth_region,comparison,0.341667,"{""high_bit_priority"":0.13333340000000002,""high_density"":0.20833325,""single_output"":0.0}",6,arithmetic_affine_or_mac,3
arithmetic_affine_w3__identity__ground_truth_region,arithmetic_affine_w3,identity,ground_truth_region,boolean_bitwise,0.333333,"{""diagonal"":0.18333315,""locality"":0.15,""regularity"":0.0}",7,arithmetic_affine_or_mac,3
arithmetic_affine_w3__identity__ground_truth_region,arithmetic_affine_w3,identity,ground_truth_region,unknown,0.050000,"{""fallback"":0.05}",8,arithmetic_affine_or_mac,3
arithmetic_affine_w3__identity__whole_output_cone,arithmetic_affine_w3,identity,whole_output_cone,arithmetic_multiply,0.736111,"{""broad_dependency"":0.29166654999999997,""low_diagonal"":0.10000005,""multi_output"":0.15,""multiplier_geometry"":0.1944446}",1,arithmetic_affine_or_mac,3
arithmetic_affine_w3__identity__whole_output_cone,arithmetic_affine_w3,identity,whole_output_cone,arithmetic_add_sub,0.731333,"{""carry_progression"":0.28800000000000003,""lower_triangularity"":0.2,""moderate_density"":0.14333340000000003,""multi_output"":0.1}",2,arithmetic_affine_or_mac,3
arithmetic_affine_w3__identity__whole_output_cone,arithmetic_affine_w3,identity,whole_output_cone,arithmetic_affine_or_mac,0.687083,"{""broad_dependency"":0.20833325,""carry_progression"":0.16,""moderate_bandwidth"":0.225,""multi_input"":0.09375}",3,arithmetic_affine_or_mac,3
arithmetic_affine_w3__identity__whole_output_cone,arithmetic_affine_w3,identity,whole_output_cone,control_mux,0.450000,"{""control_signal"":0.0,""multi_output"":0.25,""output_bus"":0.2,""regular_rows"":0.0}",4,arithmetic_affine_or_mac,3
arithmetic_affine_w3__identity__whole_output_cone,arithmetic_affine_w3,identity,whole_output_cone,bit_manipulation,0.425000,"{""diagonal_or_shift"":0.15,""locality"":0.15,""regularity"":0.0,""sparse_or_permutation"":0.1250001}",5,arithmetic_affine_or_mac,3
arithmetic_affine_w3__identity__whole_output_cone,arithmetic_affine_w3,identity,whole_output_cone,comparison,0.341667,"{""high_bit_priority"":0.13333340000000002,""high_density"":0.20833325,""single_output"":0.0}",6,arithmetic_affine_or_mac,3
arithmetic_affine_w3__identity__whole_output_cone,arithmetic_affine_w3,identity,whole_output_cone,boolean_bitwise,0.333333,"{""diagonal"":0.18333315,""locality"":0.15,""regularity"":0.0}",7,arithmetic_affine_or_mac,3
arithmetic_affine_w3__identity__whole_output_cone,arithmetic_affine_w3,identity,whole_output_cone,unknown,0.050000,"{""fallback"":0.05}",8,arithmetic_affine_or_mac,3
arithmetic_affine_w3__refactor__whole_output_cone,arithmetic_affine_w3,refactor,whole_output_cone,arithmetic_add_sub,0.900000,"{""carry_progression"":0.36000000000000004,""lower_triangularity"":0.25,""moderate_density"":0.19,""multi_output"":0.1}",1,arithmetic_affine_or_mac,2
arithmetic_affine_w3__refactor__whole_output_cone,arithmetic_affine_w3,refactor,whole_output_cone,arithmetic_affine_or_mac,0.643750,"{""broad_dependency"":0.125,""carry_progression"":0.2,""moderate_bandwidth"":0.225,""multi_input"":0.09375}",2,arithmetic_affine_or_mac,2
arithmetic_affine_w3__refactor__whole_output_cone,arithmetic_affine_w3,refactor,whole_output_cone,bit_manipulation,0.525000,"{""diagonal_or_shift"":0.15,""locality"":0.15,""regularity"":0.0,""sparse_or_permutation"":0.22499999999999998}",3,arithmetic_affine_or_mac,2
arithmetic_affine_w3__refactor__whole_output_cone,arithmetic_affine_w3,refactor,whole_output_cone,arithmetic_multiply,0.469444,"{""broad_dependency"":0.175,""low_diagonal"":0.06666659999999999,""multi_output"":0.15,""multiplier_geometry"":0.07777769999999999}",4,arithmetic_affine_or_mac,2
arithmetic_affine_w3__refactor__whole_output_cone,arithmetic_affine_w3,refactor,whole_output_cone,boolean_bitwise,0.455556,"{""diagonal"":0.30555580000000004,""locality"":0.15,""regularity"":0.0}",5,arithmetic_affine_or_mac,2
arithmetic_affine_w3__refactor__whole_output_cone,arithmetic_affine_w3,refactor,whole_output_cone,control_mux,0.450000,"{""control_signal"":0.0,""multi_output"":0.25,""output_bus"":0.2,""regular_rows"":0.0}",6,arithmetic_affine_or_mac,2
arithmetic_affine_w3__refactor__whole_output_cone,arithmetic_affine_w3,refactor,whole_output_cone,comparison,0.213889,"{""high_bit_priority"":0.0888888,""high_density"":0.125,""single_output"":0.0}",7,arithmetic_affine_or_mac,2
arithmetic_affine_w3__refactor__whole_output_cone,arithmetic_affine_w3,refactor,whole_output_cone,unknown,0.050000,"{""fallback"":0.05}",8,arithmetic_affine_or_mac,2
arithmetic_affine_w3__resub__whole_output_cone,arithmetic_affine_w3,resub,whole_output_cone,arithmetic_add_sub,0.900000,"{""carry_progression"":0.36000000000000004,""lower_triangularity"":0.25,""moderate_density"":0.19,""multi_output"":0.1}",1,arithmetic_affine_or_mac,2
arithmetic_affine_w3__resub__whole_output_cone,arithmetic_affine_w3,resub,whole_output_cone,arithmetic_affine_or_mac,0.643750,"{""broad_dependency"":0.125,""carry_progression"":0.2,""moderate_bandwidth"":0.225,""multi_input"":0.09375}",2,arithmetic_affine_or_mac,2
arithmetic_affine_w3__resub__whole_output_cone,arithmetic_affine_w3,resub,whole_output_cone,bit_manipulation,0.525000,"{""diagonal_or_shift"":0.15,""locality"":0.15,""regularity"":0.0,""sparse_or_permutation"":0.22499999999999998}",3,arithmetic_affine_or_mac,2
arithmetic_affine_w3__resub__whole_output_cone,arithmetic_affine_w3,resub,whole_output_cone,arithmetic_multiply,0.469444,"{""broad_dependency"":0.175,""low_diagonal"":0.06666659999999999,""multi_output"":0.15,""multiplier_geometry"":0.07777769999999999}",4,arithmetic_affine_or_mac,2
arithmetic_affine_w3__resub__whole_output_cone,arithmetic_affine_w3,resub,whole_output_cone,boolean_bitwise,0.455556,"{""diagonal"":0.30555580000000004,""locality"":0.15,""regularity"":0.0}",5,arithmetic_affine_or_mac,2
arithmetic_affine_w3__resub__whole_output_cone,arithmetic_affine_w3,resub,whole_output_cone,control_mux,0.450000,"{""control_signal"":0.0,""multi_output"":0.25,""output_bus"":0.2,""regular_rows"":0.0}",6,arithmetic_affine_or_mac,2
arithmetic_affine_w3__resub__whole_output_cone,arithmetic_affine_w3,resub,whole_output_cone,comparison,0.213889,"{""high_bit_priority"":0.0888888,""high_density"":0.125,""single_output"":0.0}",7,arithmetic_affine_or_mac,2
arithmetic_affine_w3__resub__whole_output_cone,arithmetic_affine_w3,resub,whole_output_cone,unknown,0.050000,"{""fallback"":0.05}",8,arithmetic_affine_or_mac,2
arithmetic_affine_w3__resyn2__whole_output_cone,arithmetic_affine_w3,resyn2,whole_output_cone,arithmetic_add_sub,0.900000,"{""carry_progression"":0.36000000000000004,""lower_triangularity"":0.25,""moderate_density"":0.19,""multi_output"":0.1}",1,arithmetic_affine_or_mac,2
arithmetic_affine_w3__resyn2__whole_output_cone,arithmetic_affine_w3,resyn2,whole_output_cone,arithmetic_affine_or_mac,0.643750,"{""broad_dependency"":0.125,""carry_progression"":0.2,""moderate_bandwidth"":0.225,""multi_input"":0.09375}",2,arithmetic_affine_or_mac,2
arithmetic_affine_w3__resyn2__whole_output_cone,arithmetic_affine_w3,resyn2,whole_output_cone,bit_manipulation,0.525000,"{""diagonal_or_shift"":0.15,""locality"":0.15,""regularity"":0.0,""sparse_or_permutation"":0.22499999999999998}",3,arithmetic_affine_or_mac,2
arithmetic_affine_w3__resyn2__whole_output_cone,arithmetic_affine_w3,resyn2,whole_output_cone,arithmetic_multiply,0.469444,"{""broad_dependency"":0.175,""low_diagonal"":0.06666659999999999,""multi_output"":0.15,""multiplier_geometry"":0.07777769999999999}",4,arithmetic_affine_or_mac,2
arithmetic_affine_w3__resyn2__whole_output_cone,arithmetic_affine_w3,resyn2,whole_output_cone,boolean_bitwise,0.455556,"{""diagonal"":0.30555580000000004,""locality"":0.15,""regularity"":0.0}",5,arithmetic_affine_or_mac,2
arithmetic_affine_w3__resyn2__whole_output_cone,arithmetic_affine_w3,resyn2,whole_output_cone,control_mux,0.450000,"{""control_signal"":0.0,""multi_output"":0.25,""output_bus"":0.2,""regular_rows"":0.0}",6,arithmetic_affine_or_mac,2
arithmetic_affine_w3__resyn2__whole_output_cone,arithmetic_affine_w3,resyn2,whole_output_cone,comparison,0.213889,"{""high_bit_priority"":0.0888888,""high_density"":0.125,""single_output"":0.0}",7,arithmetic_affine_or_mac,2
arithmetic_affine_w3__resyn2__whole_output_cone,arithmetic_affine_w3,resyn2,whole_output_cone,unknown,0.050000,"{""fallback"":0.05}",8,arithmetic_affine_or_mac,2
arithmetic_affine_w3__resyn__whole_output_cone,arithmetic_affine_w3,resyn,whole_output_cone,arithmetic_add_sub,0.900000,"{""carry_progression"":0.36000000000000004,""lower_triangularity"":0.25,""moderate_density"":0.19,""multi_output"":0.1}",1,arithmetic_affine_or_mac,2
arithmetic_affine_w3__resyn__whole_output_cone,arithmetic_affine_w3,resyn,whole_output_cone,arithmetic_affine_or_mac,0.643750,"{""broad_dependency"":0.125,""carry_progression"":0.2,""moderate_bandwidth"":0.225,""multi_input"":0.09375}",2,arithmetic_affine_or_mac,2
arithmetic_affine_w3__resyn__whole_output_cone,arithmetic_affine_w3,resyn,whole_output_cone,bit_manipulation,0.525000,"{""diagonal_or_shift"":0.15,""locality"":0.15,""regularity"":0.0,""sparse_or_permutation"":0.22499999999999998}",3,arithmetic_affine_or_mac,2
arithmetic_affine_w3__resyn__whole_output_cone,arithmetic_affine_w3,resyn,whole_output_cone,arithmetic_multiply,0.469444,"{""broad_dependency"":0.175,""low_diagonal"":0.06666659999999999,""multi_output"":0.15,""multiplier_geometry"":0.07777769999999999}",4,arithmetic_affine_or_mac,2
arithmetic_affine_w3__resyn__whole_output_cone,arithmetic_affine_w3,resyn,whole_output_cone,boolean_bitwise,0.455556,"{""diagonal"":0.30555580000000004,""locality"":0.15,""regularity"":0.0}",5,arithmetic_affine_or_mac,2
arithmetic_affine_w3__resyn__whole_output_cone,arithmetic_affine_w3,resyn,whole_output_cone,control_mux,0.450000,"{""control_signal"":0.0,""multi_output"":0.25,""output_bus"":0.2,""regular_rows"":0.0}",6,arithmetic_affine_or_mac,2
arithmetic_affine_w3__resyn__whole_output_cone,arithmetic_affine_w3,resyn,whole_output_cone,comparison,0.213889,"{""high_bit_priority"":0.0888888,""high_density"":0.125,""single_output"":0.0}",7,arithmetic_affine_or_mac,2
arithmetic_affine_w3__resyn__whole_output_cone,arithmetic_affine_w3,resyn,whole_output_cone,unknown,0.050000,"{""fallback"":0.05}",8,arithmetic_affine_or_mac,2
arithmetic_affine_w3__rewrite__whole_output_cone,arithmetic_affine_w3,rewrite,whole_output_cone,arithmetic_add_sub,0.900000,"{""carry_progression"":0.36000000000000004,""lower_triangularity"":0.25,""moderate_density"":0.19,""multi_output"":0.1}",1,arithmetic_affine_or_mac,2
arithmetic_affine_w3__rewrite__whole_output_cone,arithmetic_affine_w3,rewrite,whole_output_cone,arithmetic_affine_or_mac,0.643750,"{""broad_dependency"":0.125,""carry_progression"":0.2,""moderate_bandwidth"":0.225,""multi_input"":0.09375}",2,arithmetic_affine_or_mac,2
arithmetic_affine_w3__rewrite__whole_output_cone,arithmetic_affine_w3,rewrite,whole_output_cone,bit_manipulation,0.525000,"{""diagonal_or_shift"":0.15,""locality"":0.15,""regularity"":0.0,""sparse_or_permutation"":0.22499999999999998}",3,arithmetic_affine_or_mac,2
arithmetic_affine_w3__rewrite__whole_output_cone,arithmetic_affine_w3,rewrite,whole_output_cone,arithmetic_multiply,0.469444,"{""broad_dependency"":0.175,""low_diagonal"":0.06666659999999999,""multi_output"":0.15,""multiplier_geometry"":0.07777769999999999}",4,arithmetic_affine_or_mac,2
arithmetic_affine_w3__rewrite__whole_output_cone,arithmetic_affine_w3,rewrite,whole_output_cone,boolean_bitwise,0.455556,"{""diagonal"":0.30555580000000004,""locality"":0.15,""regularity"":0.0}",5,arithmetic_affine_or_mac,2
arithmetic_affine_w3__rewrite__whole_output_cone,arithmetic_affine_w3,rewrite,whole_output_cone,control_mux,0.450000,"{""control_signal"":0.0,""multi_output"":0.25,""output_bus"":0.2,""regular_rows"":0.0}",6,arithmetic_affine_or_mac,2
arithmetic_affine_w3__rewrite__whole_output_cone,arithmetic_affine_w3,rewrite,whole_output_cone,comparison,0.213889,"{""high_bit_priority"":0.0888888,""high_density"":0.125,""single_output"":0.0}",7,arithmetic_affine_or_mac,2
arithmetic_affine_w3__rewrite__whole_output_cone,arithmetic_affine_w3,rewrite,whole_output_cone,unknown,0.050000,"{""fallback"":0.05}",8,arithmetic_affine_or_mac,2
arithmetic_affine_w4__balance__whole_output_cone,arithmetic_affine_w4,balance,whole_output_cone,arithmetic_add_sub,0.876071,"{""carry_progression"":0.3375,""lower_triangularity"":0.25,""moderate_density"":0.18857140000000003,""multi_output"":0.1}",1,arithmetic_affine_or_mac,2
arithmetic_affine_w4__balance__whole_output_cone,arithmetic_affine_w4,balance,whole_output_cone,arithmetic_affine_or_mac,0.714286,"{""broad_dependency"":0.15178575,""carry_progression"":0.1875,""moderate_bandwidth"":0.25,""multi_input"":0.125}",2,arithmetic_affine_or_mac,2
arithmetic_affine_w4__balance__whole_output_cone,arithmetic_affine_w4,balance,whole_output_cone,arithmetic_multiply,0.597059,"{""broad_dependency"":0.21250005,""low_diagonal"":0.09705885,""multi_output"":0.15,""multiplier_geometry"":0.13749994999999998}",3,arithmetic_affine_or_mac,2
arithmetic_affine_w4__balance__whole_output_cone,arithmetic_affine_w4,balance,whole_output_cone,control_mux,0.450000,"{""control_signal"":0.0,""multi_output"":0.25,""output_bus"":0.2,""regular_rows"":0.0}",4,arithmetic_affine_or_mac,2
arithmetic_affine_w4__balance__whole_output_cone,arithmetic_affine_w4,balance,whole_output_cone,bit_manipulation,0.442857,"{""diagonal_or_shift"":0.125,""locality"":0.125,""regularity"":0.0,""sparse_or_permutation"":0.1928571}",5,arithmetic_affine_or_mac,2
arithmetic_affine_w4__balance__whole_output_cone,arithmetic_affine_w4,balance,whole_output_cone,boolean_bitwise,0.319118,"{""diagonal"":0.19411755000000003,""locality"":0.125,""regularity"":0.0}",6,arithmetic_affine_or_mac,2
arithmetic_affine_w4__balance__whole_output_cone,arithmetic_affine_w4,balance,whole_output_cone,comparison,0.301786,"{""high_bit_priority"":0.15000000000000002,""high_density"":0.15178575,""single_output"":0.0}",7,arithmetic_affine_or_mac,2
arithmetic_affine_w4__balance__whole_output_cone,arithmetic_affine_w4,balance,whole_output_cone,unknown,0.050000,"{""fallback"":0.05}",8,arithmetic_affine_or_mac,2
