region_id,case_id,optimization,source_type,inference_mode,feature_mode,direction,ground_truth_bus_count,hypothesis_count,top_1_bus_match,top_3_bus_match,top_5_bus_match,exact_bus_partition_match,exact_ordered_bus_match,bus_membership_precision,bus_membership_recall,bit_order_accuracy,reversed_order_rate,control_input_accuracy,data_operand_accuracy,output_bus_accuracy,mean_ground_truth_rank,mrr
arithmetic_constant_multiply_w3__resub__whole_output_cone,arithmetic_constant_multiply_w3,resub,whole_output_cone,inferred_bus_mode,full_combined,input,1,1,true,true,true,true,true,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000
arithmetic_constant_multiply_w3__resub__whole_output_cone,arithmetic_constant_multiply_w3,resub,whole_output_cone,inferred_bus_mode,full_combined,output,1,1,true,true,true,true,true,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000
arithmetic_constant_multiply_w3__resyn__whole_output_cone,arithmetic_constant_multiply_w3,resyn,whole_output_cone,inferred_bus_mode,full_combined,input,1,1,true,true,true,true,true,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000
arithmetic_constant_multiply_w3__resyn__whole_output_cone,arithmetic_constant_multiply_w3,resyn,whole_output_cone,inferred_bus_mode,full_combined,output,1,1,true,true,true,true,true,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000
arithmetic_constant_multiply_w3__resyn2__whole_output_cone,arithmetic_constant_multiply_w3,resyn2,whole_output_cone,inferred_bus_mode,full_combined,input,1,1,true,true,true,true,true,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000
arithmetic_constant_multiply_w3__resyn2__whole_output_cone,arithmetic_constant_multiply_w3,resyn2,whole_output_cone,inferred_bus_mode,full_combined,output,1,1,true,true,true,true,true,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000
arithmetic_constant_multiply_w3__rewrite__whole_output_cone,arithmetic_constant_multiply_w3,rewrite,whole_output_cone,inferred_bus_mode,full_combined,input,1,1,true,true,true,true,true,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000
arithmetic_constant_multiply_w3__rewrite__whole_output_cone,arithmetic_constant_multiply_w3,rewrite,whole_output_cone,inferred_bus_mode,full_combined,output,1,1,true,true,true,true,true,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000
arithmetic_constant_multiply_w4__balance__whole_output_cone,arithmetic_constant_multiply_w4,balance,whole_output_cone,inferred_bus_mode,full_combined,input,1,1,true,true,true,true,true,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000
arithmetic_constant_multiply_w4__balance__whole_output_cone,arithmetic_constant_multiply_w4,balance,whole_output_cone,inferred_bus_mode,full_combined,output,1,1,true,true,true,true,true,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000
arithmetic_constant_multiply_w4__compress2rs__whole_output_cone,arithmetic_constant_multiply_w4,compress2rs,whole_output_cone,inferred_bus_mode,full_combined,input,1,1,true,true,true,true,true,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000
arithmetic_constant_multiply_w4__compress2rs__whole_output_cone,arithmetic_constant_multiply_w4,compress2rs,whole_output_cone,inferred_bus_mode,full_combined,output,1,1,true,true,true,true,true,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000
arithmetic_constant_multiply_w4__dc2__whole_output_cone,arithmetic_constant_multiply_w4,dc2,whole_output_cone,inferred_bus_mode,full_combined,input,1,1,true,true,true,true,true,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000
arithmetic_constant_multiply_w4__dc2__whole_output_cone,arithmetic_constant_multiply_w4,dc2,whole_output_cone,inferred_bus_mode,full_combined,output,1,1,true,true,true,true,true,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000
arithmetic_constant_multiply_w4__identity__ground_truth_region,arithmetic_constant_multiply_w4,identity,ground_truth_region,inferred_bus_mode,full_combined,input,1,1,true,true,true,true,true,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000
arithmetic_constant_multiply_w4__identity__ground_truth_region,arithmetic_constant_multiply_w4,identity,ground_truth_region,inferred_bus_mode,full_combined,output,1,1,true,true,true,true,true,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000
arithmetic_constant_multiply_w4__identity__whole_output_cone,arithmetic_constant_multiply_w4,identity,whole_output_cone,inferred_bus_mode,full_combined,input,1,1,true,true,true,true,true,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000
arithmetic_constant_multiply_w4__identity__whole_output_cone,arithmetic_constant_multiply_w4,identity,whole_output_cone,inferred_bus_mode,full_combined,output,1,1,true,true,true,true,true,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000
arithmetic_constant_multiply_w4__refactor__whole_output_cone,arithmetic_constant_multiply_w4,refactor,whole_output_cone,inferred_bus_mode,full_combined,input,1,1,true,true,true,true,true,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000
arithmetic_constant_multiply_w4__refactor__whole_output_cone,arithmetic_constant_multiply_w4,refactor,whole_output_cone,inferred_bus_mode,full_combined,output,1,1,true,true,true,true,true,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000
arithmetic_constant_multiply_w4__resub__whole_output_cone,arithmetic_constant_multiply_w4,resub,whole_output_cone,inferred_bus_mode,full_combined,input,1,1,true,true,true,true,true,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000
arithmetic_constant_multiply_w4__resub__whole_output_cone,arithmetic_constant_multiply_w4,resub,whole_output_cone,inferred_bus_mode,full_combined,output,1,1,true,true,true,true,true,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000
arithmetic_constant_multiply_w4__resyn__whole_output_cone,arithmetic_constant_multiply_w4,resyn,whole_output_cone,inferred_bus_mode,full_combined,input,1,1,true,true,true,true,true,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000
arithmetic_constant_multiply_w4__resyn__whole_output_cone,arithmetic_constant_multiply_w4,resyn,whole_output_cone,inferred_bus_mode,full_combined,output,1,1,true,true,true,true,true,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000
arithmetic_constant_multiply_w4__resyn2__whole_output_cone,arithmetic_constant_multiply_w4,resyn2,whole_output_cone,inferred_bus_mode,full_combined,input,1,1,true,true,true,true,true,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000
arithmetic_constant_multiply_w4__resyn2__whole_output_cone,arithmetic_constant_multiply_w4,resyn2,whole_output_cone,inferred_bus_mode,full_combined,output,1,1,true,true,true,true,true,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000
arithmetic_constant_multiply_w4__rewrite__whole_output_cone,arithmetic_constant_multiply_w4,rewrite,whole_output_cone,inferred_bus_mode,full_combined,input,1,1,true,true,true,true,true,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000
arithmetic_constant_multiply_w4__rewrite__whole_output_cone,arithmetic_constant_multiply_w4,rewrite,whole_output_cone,inferred_bus_mode,full_combined,output,1,1,true,true,true,true,true,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000
arithmetic_constant_multiply_w6__identity__ground_truth_region,arithmetic_constant_multiply_w6,identity,ground_truth_region,inferred_bus_mode,full_combined,input,1,1,true,true,true,true,true,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000
arithmetic_constant_multiply_w6__identity__ground_truth_region,arithmetic_constant_multiply_w6,identity,ground_truth_region,inferred_bus_mode,full_combined,output,1,1,true,true,true,true,true,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000
arithmetic_constant_multiply_w6__identity__whole_output_cone,arithmetic_constant_multiply_w6,identity,whole_output_cone,inferred_bus_mode,full_combined,input,1,1,true,true,true,true,true,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000
arithmetic_constant_multiply_w6__identity__whole_output_cone,arithmetic_constant_multiply_w6,identity,whole_output_cone,inferred_bus_mode,full_combined,output,1,1,true,true,true,true,true,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000
arithmetic_constant_multiply_w8__identity__ground_truth_region,arithmetic_constant_multiply_w8,identity,ground_truth_region,inferred_bus_mode,full_combined,input,1,1,true,true,true,true,true,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000
arithmetic_constant_multiply_w8__identity__ground_truth_region,arithmetic_constant_multiply_w8,identity,ground_truth_region,inferred_bus_mode,full_combined,output,1,1,true,true,true,true,true,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000
arithmetic_constant_multiply_w8__identity__whole_output_cone,arithmetic_constant_multiply_w8,identity,whole_output_cone,inferred_bus_mode,full_combined,input,1,1,true,true,true,true,true,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000
arithmetic_constant_multiply_w8__identity__whole_output_cone,arithmetic_constant_multiply_w8,identity,whole_output_cone,inferred_bus_mode,full_combined,output,1,1,true,true,true,true,true,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000
arithmetic_full_multiply_w2__balance__whole_output_cone,arithmetic_full_multiply_w2,balance,whole_output_cone,inferred_bus_mode,full_combined,input,2,2,true,true,true,true,true,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.500000,0.750000
arithmetic_full_multiply_w2__balance__whole_output_cone,arithmetic_full_multiply_w2,balance,whole_output_cone,inferred_bus_mode,full_combined,output,1,1,true,true,true,true,true,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000
arithmetic_full_multiply_w2__compress2rs__whole_output_cone,arithmetic_full_multiply_w2,compress2rs,whole_output_cone,inferred_bus_mode,full_combined,input,2,2,true,true,true,true,true,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.500000,0.750000
arithmetic_full_multiply_w2__compress2rs__whole_output_cone,arithmetic_full_multiply_w2,compress2rs,whole_output_cone,inferred_bus_mode,full_combined,output,1,1,true,true,true,true,true,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000
arithmetic_full_multiply_w2__dc2__whole_output_cone,arithmetic_full_multiply_w2,dc2,whole_output_cone,inferred_bus_mode,full_combined,input,2,2,true,true,true,true,true,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.500000,0.750000
arithmetic_full_multiply_w2__dc2__whole_output_cone,arithmetic_full_multiply_w2,dc2,whole_output_cone,inferred_bus_mode,full_combined,output,1,1,true,true,true,true,true,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000
arithmetic_full_multiply_w2__identity__ground_truth_region,arithmetic_full_multiply_w2,identity,ground_truth_region,inferred_bus_mode,full_combined,input,2,2,true,true,true,true,true,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.500000,0.750000
arithmetic_full_multiply_w2__identity__ground_truth_region,arithmetic_full_multiply_w2,identity,ground_truth_region,inferred_bus_mode,full_combined,output,1,1,true,true,true,true,true,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000
arithmetic_full_multiply_w2__identity__whole_output_cone,arithmetic_full_multiply_w2,identity,whole_output_cone,inferred_bus_mode,full_combined,input,2,2,true,true,true,true,true,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.500000,0.750000
arithmetic_full_multiply_w2__identity__whole_output_cone,arithmetic_full_multiply_w2,identity,whole_output_cone,inferred_bus_mode,full_combined,output,1,1,true,true,true,true,true,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000
arithmetic_full_multiply_w2__refactor__whole_output_cone,arithmetic_full_multiply_w2,refactor,whole_output_cone,inferred_bus_mode,full_combined,input,2,2,true,true,true,true,true,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.500000,0.750000
arithmetic_full_multiply_w2__refactor__whole_output_cone,arithmetic_full_multiply_w2,refactor,whole_output_cone,inferred_bus_mode,full_combined,output,1,1,true,true,true,true,true,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000
arithmetic_full_multiply_w2__resub__whole_output_cone,arithmetic_full_multiply_w2,resub,whole_output_cone,inferred_bus_mode,full_combined,input,2,2,true,true,true,true,true,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.500000,0.750000
arithmetic_full_multiply_w2__resub__whole_output_cone,arithmetic_full_multiply_w2,resub,whole_output_cone,inferred_bus_mode,full_combined,output,1,1,true,true,true,true,true,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000
arithmetic_full_multiply_w2__resyn__whole_output_cone,arithmetic_full_multiply_w2,resyn,whole_output_cone,inferred_bus_mode,full_combined,input,2,2,true,true,true,true,true,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.500000,0.750000
arithmetic_full_multiply_w2__resyn__whole_output_cone,arithmetic_full_multiply_w2,resyn,whole_output_cone,inferred_bus_mode,full_combined,output,1,1,true,true,true,true,true,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000
arithmetic_full_multiply_w2__resyn2__whole_output_cone,arithmetic_full_multiply_w2,resyn2,whole_output_cone,inferred_bus_mode,full_combined,input,2,2,true,true,true,true,true,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.500000,0.750000
arithmetic_full_multiply_w2__resyn2__whole_output_cone,arithmetic_full_multiply_w2,resyn2,whole_output_cone,inferred_bus_mode,full_combined,output,1,1,true,true,true,true,true,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000
arithmetic_full_multiply_w2__rewrite__whole_output_cone,arithmetic_full_multiply_w2,rewrite,whole_output_cone,inferred_bus_mode,full_combined,input,2,2,true,true,true,true,true,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.500000,0.750000
arithmetic_full_multiply_w2__rewrite__whole_output_cone,arithmetic_full_multiply_w2,rewrite,whole_output_cone,inferred_bus_mode,full_combined,output,1,1,true,true,true,true,true,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000
arithmetic_full_multiply_w3__identity__ground_truth_region,arithmetic_full_multiply_w3,identity,ground_truth_region,inferred_bus_mode,full_combined,input,2,2,true,true,true,true,true,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.500000,0.750000
arithmetic_full_multiply_w3__identity__ground_truth_region,arithmetic_full_multiply_w3,identity,ground_truth_region,inferred_bus_mode,full_combined,output,1,1,true,true,true,true,true,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000
arithmetic_full_multiply_w3__identity__whole_output_cone,arithmetic_full_multiply_w3,identity,whole_output_cone,inferred_bus_mode,full_combined,input,2,2,true,true,true,true,true,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.500000,0.750000
arithmetic_full_multiply_w3__identity__whole_output_cone,arithmetic_full_multiply_w3,identity,whole_output_cone,inferred_bus_mode,full_combined,output,1,1,true,true,true,true,true,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000
arithmetic_full_multiply_w4__identity__ground_truth_region,arithmetic_full_multiply_w4,identity,ground_truth_region,inferred_bus_mode,full_combined,input,2,2,true,true,true,true,true,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.500000,0.750000
arithmetic_full_multiply_w4__identity__ground_truth_region,arithmetic_full_multiply_w4,identity,ground_truth_region,inferred_bus_mode,full_combined,output,1,1,true,true,true,true,true,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000
arithmetic_full_multiply_w4__identity__whole_output_cone,arithmetic_full_multiply_w4,identity,whole_output_cone,inferred_bus_mode,full_combined,input,2,2,true,true,true,true,true,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.500000,0.750000
arithmetic_full_multiply_w4__identity__whole_output_cone,arithmetic_full_multiply_w4,identity,whole_output_cone,inferred_bus_mode,full_combined,output,1,1,true,true,true,true,true,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000
arithmetic_mixed_width_add_w3__identity__ground_truth_region,arithmetic_mixed_width_add_w3,identity,ground_truth_region,inferred_bus_mode,full_combined,input,2,2,true,true,true,true,true,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.500000,0.750000
arithmetic_mixed_width_add_w3__identity__ground_truth_region,arithmetic_mixed_width_add_w3,identity,ground_truth_region,inferred_bus_mode,full_combined,output,1,1,true,true,true,true,true,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000
