region_id,case_id,benchmark,family,operator,optimization,source_type,spec_circuit_path,impl_circuit_path,region_nodes,boundary_inputs,boundary_outputs,observable_outputs,ground_truth_expression,ground_truth_input_buses,ground_truth_output_buses,ground_truth_signedness,ground_truth_width_semantics,formal_scope,context_mode,source_manifest,spec_fingerprint,impl_fingerprint,declared,circuit_available,region_available,structurally_valid,interface_extractable,eligible,attempted,status,skip_reason,schema_version
arithmetic_add_add_w2__balance__ground_truth_region,arithmetic_add_add_w2,arithmetic_add_add_w2,arithmetic,add_add,balance,ground_truth_region,benchmarks/semantic_recovery/blif/source/arithmetic_add_add_w2.blif,,[],[],[],"[""y_0"",""y_1"",""y_2"",""y_3""]",a + b + c,"[{""name"":""a"",""role"":""data"",""width"":2},{""name"":""b"",""role"":""data"",""width"":2},{""name"":""c"",""role"":""data"",""width"":2}]","[{""name"":""y"",""width"":4}]",unsigned,none,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,,,true,true,false,false,false,false,false,unsupported_case,ground_truth_region_not_available_for_optimized_variant,semantic_region_schema_v1
arithmetic_add_add_w2__balance__whole_output_cone,arithmetic_add_add_w2,arithmetic_add_add_w2,arithmetic,add_add,balance,whole_output_cone,benchmarks/semantic_recovery/blif/source/arithmetic_add_add_w2.blif,,[],[],[],"[""y_0"",""y_1"",""y_2"",""y_3""]",a + b + c,"[{""name"":""a"",""role"":""data"",""width"":2},{""name"":""b"",""role"":""data"",""width"":2},{""name"":""c"",""role"":""data"",""width"":2}]","[{""name"":""y"",""width"":4}]",unsigned,none,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,,,true,false,false,false,false,false,false,unsupported_case,abc_variant_generation_bounded,semantic_region_schema_v1
arithmetic_add_add_w2__compress2rs__ground_truth_region,arithmetic_add_add_w2,arithmetic_add_add_w2,arithmetic,add_add,compress2rs,ground_truth_region,benchmarks/semantic_recovery/blif/source/arithmetic_add_add_w2.blif,,[],[],[],"[""y_0"",""y_1"",""y_2"",""y_3""]",a + b + c,"[{""name"":""a"",""role"":""data"",""width"":2},{""name"":""b"",""role"":""data"",""width"":2},{""name"":""c"",""role"":""data"",""width"":2}]","[{""name"":""y"",""width"":4}]",unsigned,none,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,,,true,true,false,false,false,false,false,unsupported_case,ground_truth_region_not_available_for_optimized_variant,semantic_region_schema_v1
arithmetic_add_add_w2__compress2rs__whole_output_cone,arithmetic_add_add_w2,arithmetic_add_add_w2,arithmetic,add_add,compress2rs,whole_output_cone,benchmarks/semantic_recovery/blif/source/arithmetic_add_add_w2.blif,,[],[],[],"[""y_0"",""y_1"",""y_2"",""y_3""]",a + b + c,"[{""name"":""a"",""role"":""data"",""width"":2},{""name"":""b"",""role"":""data"",""width"":2},{""name"":""c"",""role"":""data"",""width"":2}]","[{""name"":""y"",""width"":4}]",unsigned,none,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,,,true,false,false,false,false,false,false,unsupported_case,abc_variant_generation_bounded,semantic_region_schema_v1
arithmetic_add_add_w2__dc2__ground_truth_region,arithmetic_add_add_w2,arithmetic_add_add_w2,arithmetic,add_add,dc2,ground_truth_region,benchmarks/semantic_recovery/blif/source/arithmetic_add_add_w2.blif,,[],[],[],"[""y_0"",""y_1"",""y_2"",""y_3""]",a + b + c,"[{""name"":""a"",""role"":""data"",""width"":2},{""name"":""b"",""role"":""data"",""width"":2},{""name"":""c"",""role"":""data"",""width"":2}]","[{""name"":""y"",""width"":4}]",unsigned,none,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,,,true,true,false,false,false,false,false,unsupported_case,ground_truth_region_not_available_for_optimized_variant,semantic_region_schema_v1
arithmetic_add_add_w2__dc2__whole_output_cone,arithmetic_add_add_w2,arithmetic_add_add_w2,arithmetic,add_add,dc2,whole_output_cone,benchmarks/semantic_recovery/blif/source/arithmetic_add_add_w2.blif,,[],[],[],"[""y_0"",""y_1"",""y_2"",""y_3""]",a + b + c,"[{""name"":""a"",""role"":""data"",""width"":2},{""name"":""b"",""role"":""data"",""width"":2},{""name"":""c"",""role"":""data"",""width"":2}]","[{""name"":""y"",""width"":4}]",unsigned,none,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,,,true,false,false,false,false,false,false,unsupported_case,abc_variant_generation_bounded,semantic_region_schema_v1
arithmetic_add_add_w2__identity__ground_truth_region,arithmetic_add_add_w2,arithmetic_add_add_w2,arithmetic,add_add,identity,ground_truth_region,benchmarks/semantic_recovery/blif/source/arithmetic_add_add_w2.blif,benchmarks/semantic_recovery/blif/source/arithmetic_add_add_w2.blif,"[""y_0"",""y_1"",""y_2"",""y_3""]","[""a_0"",""a_0"",""a_0"",""a_0"",""a_1"",""a_1"",""a_1"",""a_1"",""b_0"",""b_0"",""b_0"",""b_0"",""b_1"",""b_1"",""b_1"",""b_1"",""c_0"",""c_0"",""c_0"",""c_0"",""c_1"",""c_1"",""c_1"",""c_1""]","[""y_0"",""y_1"",""y_2"",""y_3""]","[""y_0"",""y_1"",""y_2"",""y_3""]",a + b + c,"[{""name"":""a"",""role"":""data"",""width"":2},{""name"":""b"",""role"":""data"",""width"":2},{""name"":""c"",""role"":""data"",""width"":2}]","[{""name"":""y"",""width"":4}]",unsigned,none,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,"{""benchmark_id"":""arithmetic_add_add_w2"",""file_hash"":""0a7cf782de59058e"",""gate_count"":4,""node_count"":10,""optimization_id"":""identity"",""pi_interface_fingerprint"":""b38b569b9d5c39d0"",""po_interface_fingerprint"":""b3affd0bb9d45cf4""}","{""benchmark_id"":""arithmetic_add_add_w2"",""file_hash"":""0a7cf782de59058e"",""gate_count"":4,""node_count"":10,""optimization_id"":""identity"",""pi_interface_fingerprint"":""b38b569b9d5c39d0"",""po_interface_fingerprint"":""b3affd0bb9d45cf4""}",true,true,true,true,true,true,true,eligible,,semantic_region_schema_v1
arithmetic_add_add_w2__identity__whole_output_cone,arithmetic_add_add_w2,arithmetic_add_add_w2,arithmetic,add_add,identity,whole_output_cone,benchmarks/semantic_recovery/blif/source/arithmetic_add_add_w2.blif,benchmarks/semantic_recovery/blif/variants/identity/arithmetic_add_add_w2.blif,"[""y_0"",""y_1"",""y_2"",""y_3""]","[""a_0"",""a_0"",""a_0"",""a_0"",""a_1"",""a_1"",""a_1"",""a_1"",""b_0"",""b_0"",""b_0"",""b_0"",""b_1"",""b_1"",""b_1"",""b_1"",""c_0"",""c_0"",""c_0"",""c_0"",""c_1"",""c_1"",""c_1"",""c_1""]","[""y_0"",""y_1"",""y_2"",""y_3""]","[""y_0"",""y_1"",""y_2"",""y_3""]",a + b + c,"[{""name"":""a"",""role"":""data"",""width"":2},{""name"":""b"",""role"":""data"",""width"":2},{""name"":""c"",""role"":""data"",""width"":2}]","[{""name"":""y"",""width"":4}]",unsigned,none,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,"{""benchmark_id"":""arithmetic_add_add_w2"",""file_hash"":""0a7cf782de59058e"",""gate_count"":4,""node_count"":10,""optimization_id"":""identity"",""pi_interface_fingerprint"":""b38b569b9d5c39d0"",""po_interface_fingerprint"":""b3affd0bb9d45cf4""}","{""benchmark_id"":""arithmetic_add_add_w2"",""file_hash"":""0a7cf782de59058e"",""gate_count"":4,""node_count"":10,""optimization_id"":""identity"",""pi_interface_fingerprint"":""b38b569b9d5c39d0"",""po_interface_fingerprint"":""b3affd0bb9d45cf4""}",true,true,true,true,true,true,true,eligible,,semantic_region_schema_v1
arithmetic_add_add_w2__refactor__ground_truth_region,arithmetic_add_add_w2,arithmetic_add_add_w2,arithmetic,add_add,refactor,ground_truth_region,benchmarks/semantic_recovery/blif/source/arithmetic_add_add_w2.blif,,[],[],[],"[""y_0"",""y_1"",""y_2"",""y_3""]",a + b + c,"[{""name"":""a"",""role"":""data"",""width"":2},{""name"":""b"",""role"":""data"",""width"":2},{""name"":""c"",""role"":""data"",""width"":2}]","[{""name"":""y"",""width"":4}]",unsigned,none,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,,,true,true,false,false,false,false,false,unsupported_case,ground_truth_region_not_available_for_optimized_variant,semantic_region_schema_v1
arithmetic_add_add_w2__refactor__whole_output_cone,arithmetic_add_add_w2,arithmetic_add_add_w2,arithmetic,add_add,refactor,whole_output_cone,benchmarks/semantic_recovery/blif/source/arithmetic_add_add_w2.blif,,[],[],[],"[""y_0"",""y_1"",""y_2"",""y_3""]",a + b + c,"[{""name"":""a"",""role"":""data"",""width"":2},{""name"":""b"",""role"":""data"",""width"":2},{""name"":""c"",""role"":""data"",""width"":2}]","[{""name"":""y"",""width"":4}]",unsigned,none,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,,,true,false,false,false,false,false,false,unsupported_case,abc_variant_generation_bounded,semantic_region_schema_v1
arithmetic_add_add_w2__resub__ground_truth_region,arithmetic_add_add_w2,arithmetic_add_add_w2,arithmetic,add_add,resub,ground_truth_region,benchmarks/semantic_recovery/blif/source/arithmetic_add_add_w2.blif,,[],[],[],"[""y_0"",""y_1"",""y_2"",""y_3""]",a + b + c,"[{""name"":""a"",""role"":""data"",""width"":2},{""name"":""b"",""role"":""data"",""width"":2},{""name"":""c"",""role"":""data"",""width"":2}]","[{""name"":""y"",""width"":4}]",unsigned,none,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,,,true,true,false,false,false,false,false,unsupported_case,ground_truth_region_not_available_for_optimized_variant,semantic_region_schema_v1
arithmetic_add_add_w2__resub__whole_output_cone,arithmetic_add_add_w2,arithmetic_add_add_w2,arithmetic,add_add,resub,whole_output_cone,benchmarks/semantic_recovery/blif/source/arithmetic_add_add_w2.blif,,[],[],[],"[""y_0"",""y_1"",""y_2"",""y_3""]",a + b + c,"[{""name"":""a"",""role"":""data"",""width"":2},{""name"":""b"",""role"":""data"",""width"":2},{""name"":""c"",""role"":""data"",""width"":2}]","[{""name"":""y"",""width"":4}]",unsigned,none,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,,,true,false,false,false,false,false,false,unsupported_case,abc_variant_generation_bounded,semantic_region_schema_v1
arithmetic_add_add_w2__resyn__ground_truth_region,arithmetic_add_add_w2,arithmetic_add_add_w2,arithmetic,add_add,resyn,ground_truth_region,benchmarks/semantic_recovery/blif/source/arithmetic_add_add_w2.blif,,[],[],[],"[""y_0"",""y_1"",""y_2"",""y_3""]",a + b + c,"[{""name"":""a"",""role"":""data"",""width"":2},{""name"":""b"",""role"":""data"",""width"":2},{""name"":""c"",""role"":""data"",""width"":2}]","[{""name"":""y"",""width"":4}]",unsigned,none,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,,,true,true,false,false,false,false,false,unsupported_case,ground_truth_region_not_available_for_optimized_variant,semantic_region_schema_v1
arithmetic_add_add_w2__resyn__whole_output_cone,arithmetic_add_add_w2,arithmetic_add_add_w2,arithmetic,add_add,resyn,whole_output_cone,benchmarks/semantic_recovery/blif/source/arithmetic_add_add_w2.blif,,[],[],[],"[""y_0"",""y_1"",""y_2"",""y_3""]",a + b + c,"[{""name"":""a"",""role"":""data"",""width"":2},{""name"":""b"",""role"":""data"",""width"":2},{""name"":""c"",""role"":""data"",""width"":2}]","[{""name"":""y"",""width"":4}]",unsigned,none,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,,,true,false,false,false,false,false,false,unsupported_case,abc_variant_generation_bounded,semantic_region_schema_v1
arithmetic_add_add_w2__resyn2__ground_truth_region,arithmetic_add_add_w2,arithmetic_add_add_w2,arithmetic,add_add,resyn2,ground_truth_region,benchmarks/semantic_recovery/blif/source/arithmetic_add_add_w2.blif,,[],[],[],"[""y_0"",""y_1"",""y_2"",""y_3""]",a + b + c,"[{""name"":""a"",""role"":""data"",""width"":2},{""name"":""b"",""role"":""data"",""width"":2},{""name"":""c"",""role"":""data"",""width"":2}]","[{""name"":""y"",""width"":4}]",unsigned,none,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,,,true,true,false,false,false,false,false,unsupported_case,ground_truth_region_not_available_for_optimized_variant,semantic_region_schema_v1
arithmetic_add_add_w2__resyn2__whole_output_cone,arithmetic_add_add_w2,arithmetic_add_add_w2,arithmetic,add_add,resyn2,whole_output_cone,benchmarks/semantic_recovery/blif/source/arithmetic_add_add_w2.blif,,[],[],[],"[""y_0"",""y_1"",""y_2"",""y_3""]",a + b + c,"[{""name"":""a"",""role"":""data"",""width"":2},{""name"":""b"",""role"":""data"",""width"":2},{""name"":""c"",""role"":""data"",""width"":2}]","[{""name"":""y"",""width"":4}]",unsigned,none,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,,,true,false,false,false,false,false,false,unsupported_case,abc_variant_generation_bounded,semantic_region_schema_v1
arithmetic_add_add_w2__rewrite__ground_truth_region,arithmetic_add_add_w2,arithmetic_add_add_w2,arithmetic,add_add,rewrite,ground_truth_region,benchmarks/semantic_recovery/blif/source/arithmetic_add_add_w2.blif,,[],[],[],"[""y_0"",""y_1"",""y_2"",""y_3""]",a + b + c,"[{""name"":""a"",""role"":""data"",""width"":2},{""name"":""b"",""role"":""data"",""width"":2},{""name"":""c"",""role"":""data"",""width"":2}]","[{""name"":""y"",""width"":4}]",unsigned,none,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,,,true,true,false,false,false,false,false,unsupported_case,ground_truth_region_not_available_for_optimized_variant,semantic_region_schema_v1
arithmetic_add_add_w2__rewrite__whole_output_cone,arithmetic_add_add_w2,arithmetic_add_add_w2,arithmetic,add_add,rewrite,whole_output_cone,benchmarks/semantic_recovery/blif/source/arithmetic_add_add_w2.blif,,[],[],[],"[""y_0"",""y_1"",""y_2"",""y_3""]",a + b + c,"[{""name"":""a"",""role"":""data"",""width"":2},{""name"":""b"",""role"":""data"",""width"":2},{""name"":""c"",""role"":""data"",""width"":2}]","[{""name"":""y"",""width"":4}]",unsigned,none,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,,,true,false,false,false,false,false,false,unsupported_case,abc_variant_generation_bounded,semantic_region_schema_v1
arithmetic_add_add_w3__balance__ground_truth_region,arithmetic_add_add_w3,arithmetic_add_add_w3,arithmetic,add_add,balance,ground_truth_region,,,[],[],[],"[""y_0"",""y_1"",""y_2"",""y_3"",""y_4""]",a + b + c,"[{""name"":""a"",""role"":""data"",""width"":3},{""name"":""b"",""role"":""data"",""width"":3},{""name"":""c"",""role"":""data"",""width"":3}]","[{""name"":""y"",""width"":5}]",unsigned,none,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,,,true,false,false,false,false,false,false,unsupported_case,ground_truth_region_not_available_for_optimized_variant,semantic_region_schema_v1
arithmetic_add_add_w3__balance__whole_output_cone,arithmetic_add_add_w3,arithmetic_add_add_w3,arithmetic,add_add,balance,whole_output_cone,,,[],[],[],"[""y_0"",""y_1"",""y_2"",""y_3"",""y_4""]",a + b + c,"[{""name"":""a"",""role"":""data"",""width"":3},{""name"":""b"",""role"":""data"",""width"":3},{""name"":""c"",""role"":""data"",""width"":3}]","[{""name"":""y"",""width"":5}]",unsigned,none,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,,,true,false,false,false,false,false,false,unsupported_case,truth_table_blif_intentionally_skipped,semantic_region_schema_v1
arithmetic_add_add_w3__compress2rs__ground_truth_region,arithmetic_add_add_w3,arithmetic_add_add_w3,arithmetic,add_add,compress2rs,ground_truth_region,,,[],[],[],"[""y_0"",""y_1"",""y_2"",""y_3"",""y_4""]",a + b + c,"[{""name"":""a"",""role"":""data"",""width"":3},{""name"":""b"",""role"":""data"",""width"":3},{""name"":""c"",""role"":""data"",""width"":3}]","[{""name"":""y"",""width"":5}]",unsigned,none,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,,,true,false,false,false,false,false,false,unsupported_case,ground_truth_region_not_available_for_optimized_variant,semantic_region_schema_v1
arithmetic_add_add_w3__compress2rs__whole_output_cone,arithmetic_add_add_w3,arithmetic_add_add_w3,arithmetic,add_add,compress2rs,whole_output_cone,,,[],[],[],"[""y_0"",""y_1"",""y_2"",""y_3"",""y_4""]",a + b + c,"[{""name"":""a"",""role"":""data"",""width"":3},{""name"":""b"",""role"":""data"",""width"":3},{""name"":""c"",""role"":""data"",""width"":3}]","[{""name"":""y"",""width"":5}]",unsigned,none,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,,,true,false,false,false,false,false,false,unsupported_case,truth_table_blif_intentionally_skipped,semantic_region_schema_v1
arithmetic_add_add_w3__dc2__ground_truth_region,arithmetic_add_add_w3,arithmetic_add_add_w3,arithmetic,add_add,dc2,ground_truth_region,,,[],[],[],"[""y_0"",""y_1"",""y_2"",""y_3"",""y_4""]",a + b + c,"[{""name"":""a"",""role"":""data"",""width"":3},{""name"":""b"",""role"":""data"",""width"":3},{""name"":""c"",""role"":""data"",""width"":3}]","[{""name"":""y"",""width"":5}]",unsigned,none,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,,,true,false,false,false,false,false,false,unsupported_case,ground_truth_region_not_available_for_optimized_variant,semantic_region_schema_v1
arithmetic_add_add_w3__dc2__whole_output_cone,arithmetic_add_add_w3,arithmetic_add_add_w3,arithmetic,add_add,dc2,whole_output_cone,,,[],[],[],"[""y_0"",""y_1"",""y_2"",""y_3"",""y_4""]",a + b + c,"[{""name"":""a"",""role"":""data"",""width"":3},{""name"":""b"",""role"":""data"",""width"":3},{""name"":""c"",""role"":""data"",""width"":3}]","[{""name"":""y"",""width"":5}]",unsigned,none,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,,,true,false,false,false,false,false,false,unsupported_case,truth_table_blif_intentionally_skipped,semantic_region_schema_v1
arithmetic_add_add_w3__identity__ground_truth_region,arithmetic_add_add_w3,arithmetic_add_add_w3,arithmetic,add_add,identity,ground_truth_region,,,[],[],[],"[""y_0"",""y_1"",""y_2"",""y_3"",""y_4""]",a + b + c,"[{""name"":""a"",""role"":""data"",""width"":3},{""name"":""b"",""role"":""data"",""width"":3},{""name"":""c"",""role"":""data"",""width"":3}]","[{""name"":""y"",""width"":5}]",unsigned,none,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,,,true,false,false,false,false,false,false,unsupported_case,truth_table_blif_intentionally_skipped,semantic_region_schema_v1
arithmetic_add_add_w3__identity__whole_output_cone,arithmetic_add_add_w3,arithmetic_add_add_w3,arithmetic,add_add,identity,whole_output_cone,,,[],[],[],"[""y_0"",""y_1"",""y_2"",""y_3"",""y_4""]",a + b + c,"[{""name"":""a"",""role"":""data"",""width"":3},{""name"":""b"",""role"":""data"",""width"":3},{""name"":""c"",""role"":""data"",""width"":3}]","[{""name"":""y"",""width"":5}]",unsigned,none,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,,,true,false,false,false,false,false,false,unsupported_case,truth_table_blif_intentionally_skipped,semantic_region_schema_v1
arithmetic_add_add_w3__refactor__ground_truth_region,arithmetic_add_add_w3,arithmetic_add_add_w3,arithmetic,add_add,refactor,ground_truth_region,,,[],[],[],"[""y_0"",""y_1"",""y_2"",""y_3"",""y_4""]",a + b + c,"[{""name"":""a"",""role"":""data"",""width"":3},{""name"":""b"",""role"":""data"",""width"":3},{""name"":""c"",""role"":""data"",""width"":3}]","[{""name"":""y"",""width"":5}]",unsigned,none,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,,,true,false,false,false,false,false,false,unsupported_case,ground_truth_region_not_available_for_optimized_variant,semantic_region_schema_v1
