candidate_id,region_id,simulation_filter_mode,sample_count,sample_matches,sample_mismatches,sample_match_rate,first_mismatch_pattern,mismatch_output_bits,simulation_runtime,simulation_status,simulation_evidence_level,schema_version
arithmetic_add_add_w2__identity__whole_output_cone__cand_0028,arithmetic_add_add_w2__identity__whole_output_cone,semantic_patterns,30,29,1,0.966667,"{""assignment"":{""a"":3,""b"":3,""c"":3},""candidate_output"":15,""difference"":6,""gate_output"":9,""pattern_id"":""p0001""}",6,0.000302,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_add_add_w2__identity__whole_output_cone__cand_0029,arithmetic_add_add_w2__identity__whole_output_cone,semantic_patterns,30,29,1,0.966667,"{""assignment"":{""a"":3,""b"":3,""c"":3},""candidate_output"":0,""difference"":9,""gate_output"":9,""pattern_id"":""p0001""}",9,0.000304,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_add_add_w2__identity__whole_output_cone__cand_0030,arithmetic_add_add_w2__identity__whole_output_cone,semantic_patterns,30,29,1,0.966667,"{""assignment"":{""a"":3,""b"":3,""c"":3},""candidate_output"":3,""difference"":10,""gate_output"":9,""pattern_id"":""p0001""}",10,0.000300,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_add_add_w2__identity__whole_output_cone__cand_0031,arithmetic_add_add_w2__identity__whole_output_cone,semantic_patterns,30,29,1,0.966667,"{""assignment"":{""a"":3,""b"":3,""c"":3},""candidate_output"":3,""difference"":10,""gate_output"":9,""pattern_id"":""p0001""}",10,0.000300,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_add_add_w2__identity__whole_output_cone__cand_0032,arithmetic_add_add_w2__identity__whole_output_cone,semantic_patterns,30,29,1,0.966667,"{""assignment"":{""a"":3,""b"":3,""c"":3},""candidate_output"":15,""difference"":6,""gate_output"":9,""pattern_id"":""p0001""}",6,0.000304,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_add_add_w2__identity__whole_output_cone__cand_0033,arithmetic_add_add_w2__identity__whole_output_cone,semantic_patterns,30,29,1,0.966667,"{""assignment"":{""a"":3,""b"":3,""c"":3},""candidate_output"":6,""difference"":15,""gate_output"":9,""pattern_id"":""p0001""}",15,0.000300,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_add_add_w2__identity__whole_output_cone__cand_0034,arithmetic_add_add_w2__identity__whole_output_cone,semantic_patterns,30,29,1,0.966667,"{""assignment"":{""a"":3,""b"":3,""c"":3},""candidate_output"":1,""difference"":8,""gate_output"":9,""pattern_id"":""p0001""}",8,0.000300,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_add_add_w2__identity__whole_output_cone__cand_0035,arithmetic_add_add_w2__identity__whole_output_cone,semantic_patterns,30,29,1,0.966667,"{""assignment"":{""a"":0,""b"":0,""c"":0},""candidate_output"":15,""difference"":15,""gate_output"":0,""pattern_id"":""p0000""}",15,0.000190,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_add_add_w2__identity__whole_output_cone__cand_0036,arithmetic_add_add_w2__identity__whole_output_cone,semantic_patterns,30,29,1,0.966667,"{""assignment"":{""a"":0,""b"":0,""c"":0},""candidate_output"":15,""difference"":15,""gate_output"":0,""pattern_id"":""p0000""}",15,0.000193,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_add_add_w2__identity__whole_output_cone__cand_0037,arithmetic_add_add_w2__identity__whole_output_cone,semantic_patterns,30,29,1,0.966667,"{""assignment"":{""a"":0,""b"":0,""c"":0},""candidate_output"":15,""difference"":15,""gate_output"":0,""pattern_id"":""p0000""}",15,0.000195,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_add_add_w2__identity__whole_output_cone__cand_0038,arithmetic_add_add_w2__identity__whole_output_cone,semantic_patterns,30,29,1,0.966667,"{""assignment"":{""a"":3,""b"":3,""c"":3},""candidate_output"":3,""difference"":10,""gate_output"":9,""pattern_id"":""p0001""}",10,0.000301,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_add_add_w2__identity__whole_output_cone__cand_0039,arithmetic_add_add_w2__identity__whole_output_cone,semantic_patterns,30,29,1,0.966667,"{""assignment"":{""a"":3,""b"":3,""c"":3},""candidate_output"":3,""difference"":10,""gate_output"":9,""pattern_id"":""p0001""}",10,0.000301,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_add_add_w2__identity__whole_output_cone__cand_0040,arithmetic_add_add_w2__identity__whole_output_cone,semantic_patterns,30,29,1,0.966667,"{""assignment"":{""a"":3,""b"":3,""c"":3},""candidate_output"":0,""difference"":9,""gate_output"":9,""pattern_id"":""p0001""}",9,0.000301,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_add_add_w2__identity__whole_output_cone__cand_0041,arithmetic_add_add_w2__identity__whole_output_cone,semantic_patterns,30,29,1,0.966667,"{""assignment"":{""a"":0,""b"":0,""c"":0},""candidate_output"":15,""difference"":15,""gate_output"":0,""pattern_id"":""p0000""}",15,0.000190,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_add_add_w2__identity__whole_output_cone__cand_0042,arithmetic_add_add_w2__identity__whole_output_cone,semantic_patterns,30,29,1,0.966667,"{""assignment"":{""a"":3,""b"":3,""c"":3},""candidate_output"":3,""difference"":10,""gate_output"":9,""pattern_id"":""p0001""}",10,0.000300,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_add_add_w2__identity__whole_output_cone__cand_0043,arithmetic_add_add_w2__identity__whole_output_cone,semantic_patterns,30,29,1,0.966667,"{""assignment"":{""a"":3,""b"":3,""c"":3},""candidate_output"":3,""difference"":10,""gate_output"":9,""pattern_id"":""p0001""}",10,0.000303,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_add_add_w2__identity__whole_output_cone__cand_0044,arithmetic_add_add_w2__identity__whole_output_cone,semantic_patterns,30,29,1,0.966667,"{""assignment"":{""a"":3,""b"":3,""c"":3},""candidate_output"":0,""difference"":9,""gate_output"":9,""pattern_id"":""p0001""}",9,0.000302,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_add_add_w2__identity__whole_output_cone__cand_0045,arithmetic_add_add_w2__identity__whole_output_cone,semantic_patterns,30,29,1,0.966667,"{""assignment"":{""a"":0,""b"":0,""c"":0},""candidate_output"":15,""difference"":15,""gate_output"":0,""pattern_id"":""p0000""}",15,0.000193,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_add_add_w2__identity__whole_output_cone__cand_0046,arithmetic_add_add_w2__identity__whole_output_cone,semantic_patterns,30,29,1,0.966667,"{""assignment"":{""a"":3,""b"":3,""c"":3},""candidate_output"":3,""difference"":10,""gate_output"":9,""pattern_id"":""p0001""}",10,0.000300,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_add_add_w2__identity__whole_output_cone__cand_0047,arithmetic_add_add_w2__identity__whole_output_cone,semantic_patterns,30,29,1,0.966667,"{""assignment"":{""a"":3,""b"":3,""c"":3},""candidate_output"":3,""difference"":10,""gate_output"":9,""pattern_id"":""p0001""}",10,0.000303,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_add_add_w2__identity__whole_output_cone__cand_0048,arithmetic_add_add_w2__identity__whole_output_cone,semantic_patterns,30,29,1,0.966667,"{""assignment"":{""a"":3,""b"":3,""c"":3},""candidate_output"":0,""difference"":9,""gate_output"":9,""pattern_id"":""p0001""}",9,0.000302,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_add_add_w2__identity__whole_output_cone__cand_0049,arithmetic_add_add_w2__identity__whole_output_cone,semantic_patterns,30,29,1,0.966667,"{""assignment"":{""a"":0,""b"":0,""c"":0},""candidate_output"":15,""difference"":15,""gate_output"":0,""pattern_id"":""p0000""}",15,0.000193,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_affine_w2__balance__whole_output_cone__cand_0001,arithmetic_affine_w2__balance__whole_output_cone,semantic_patterns,22,21,1,0.954545,"{""assignment"":{""a"":3},""candidate_output"":3,""difference"":3,""gate_output"":0,""pattern_id"":""p0001""}",3,0.000129,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_affine_w2__balance__whole_output_cone__cand_0002,arithmetic_affine_w2__balance__whole_output_cone,semantic_patterns,22,21,1,0.954545,"{""assignment"":{""a"":3},""candidate_output"":29,""difference"":29,""gate_output"":0,""pattern_id"":""p0001""}",29,0.000105,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_affine_w2__balance__whole_output_cone__cand_0003,arithmetic_affine_w2__balance__whole_output_cone,semantic_patterns,22,21,1,0.954545,"{""assignment"":{""a"":3},""candidate_output"":3,""difference"":3,""gate_output"":0,""pattern_id"":""p0001""}",3,0.000105,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_affine_w2__balance__whole_output_cone__cand_0004,arithmetic_affine_w2__balance__whole_output_cone,semantic_patterns,22,21,1,0.954545,"{""assignment"":{""a"":3},""candidate_output"":3,""difference"":3,""gate_output"":0,""pattern_id"":""p0001""}",3,0.000103,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_affine_w2__balance__whole_output_cone__cand_0005,arithmetic_affine_w2__balance__whole_output_cone,semantic_patterns,22,22,0,1.000000,{},,0.000516,simulation_match,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_affine_w2__balance__whole_output_cone__cand_0006,arithmetic_affine_w2__balance__whole_output_cone,semantic_patterns,22,21,1,0.954545,"{""assignment"":{""a"":0},""candidate_output"":1,""difference"":1,""gate_output"":0,""pattern_id"":""p0000""}",1,0.000081,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_affine_w2__balance__whole_output_cone__cand_0007,arithmetic_affine_w2__balance__whole_output_cone,semantic_patterns,22,21,1,0.954545,"{""assignment"":{""a"":0},""candidate_output"":31,""difference"":31,""gate_output"":0,""pattern_id"":""p0000""}",31,0.000081,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_affine_w2__balance__whole_output_cone__cand_0008,arithmetic_affine_w2__balance__whole_output_cone,semantic_patterns,22,21,1,0.954545,"{""assignment"":{""a"":3},""candidate_output"":3,""difference"":3,""gate_output"":0,""pattern_id"":""p0001""}",3,0.000103,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_affine_w2__balance__whole_output_cone__cand_0009,arithmetic_affine_w2__balance__whole_output_cone,semantic_patterns,22,21,1,0.954545,"{""assignment"":{""a"":0},""candidate_output"":2,""difference"":2,""gate_output"":0,""pattern_id"":""p0000""}",2,0.000080,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_affine_w2__balance__whole_output_cone__cand_0010,arithmetic_affine_w2__balance__whole_output_cone,semantic_patterns,22,21,1,0.954545,"{""assignment"":{""a"":0},""candidate_output"":30,""difference"":30,""gate_output"":0,""pattern_id"":""p0000""}",30,0.000081,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_affine_w2__balance__whole_output_cone__cand_0011,arithmetic_affine_w2__balance__whole_output_cone,semantic_patterns,22,21,1,0.954545,"{""assignment"":{""a"":3},""candidate_output"":6,""difference"":6,""gate_output"":0,""pattern_id"":""p0001""}",6,0.000101,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_affine_w2__balance__whole_output_cone__cand_0012,arithmetic_affine_w2__balance__whole_output_cone,semantic_patterns,22,21,1,0.954545,"{""assignment"":{""a"":0},""candidate_output"":3,""difference"":3,""gate_output"":0,""pattern_id"":""p0000""}",3,0.000080,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_affine_w2__balance__whole_output_cone__cand_0013,arithmetic_affine_w2__balance__whole_output_cone,semantic_patterns,22,21,1,0.954545,"{""assignment"":{""a"":0},""candidate_output"":29,""difference"":29,""gate_output"":0,""pattern_id"":""p0000""}",29,0.000080,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_affine_w2__balance__whole_output_cone__cand_0014,arithmetic_affine_w2__balance__whole_output_cone,semantic_patterns,22,21,1,0.954545,"{""assignment"":{""a"":3},""candidate_output"":9,""difference"":9,""gate_output"":0,""pattern_id"":""p0001""}",9,0.000099,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_affine_w2__balance__whole_output_cone__cand_0015,arithmetic_affine_w2__balance__whole_output_cone,semantic_patterns,22,21,1,0.954545,"{""assignment"":{""a"":0},""candidate_output"":5,""difference"":5,""gate_output"":0,""pattern_id"":""p0000""}",5,0.000078,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_affine_w2__balance__whole_output_cone__cand_0016,arithmetic_affine_w2__balance__whole_output_cone,semantic_patterns,22,21,1,0.954545,"{""assignment"":{""a"":0},""candidate_output"":27,""difference"":27,""gate_output"":0,""pattern_id"":""p0000""}",27,0.000079,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_affine_w2__balance__whole_output_cone__cand_0017,arithmetic_affine_w2__balance__whole_output_cone,semantic_patterns,22,21,1,0.954545,"{""assignment"":{""a"":3},""candidate_output"":15,""difference"":15,""gate_output"":0,""pattern_id"":""p0001""}",15,0.000103,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_affine_w2__balance__whole_output_cone__cand_0018,arithmetic_affine_w2__balance__whole_output_cone,semantic_patterns,22,21,1,0.954545,"{""assignment"":{""a"":0},""candidate_output"":31,""difference"":31,""gate_output"":0,""pattern_id"":""p0000""}",31,0.000080,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_affine_w2__balance__whole_output_cone__cand_0019,arithmetic_affine_w2__balance__whole_output_cone,semantic_patterns,22,21,1,0.954545,"{""assignment"":{""a"":0},""candidate_output"":1,""difference"":1,""gate_output"":0,""pattern_id"":""p0000""}",1,0.000079,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_affine_w2__balance__whole_output_cone__cand_0020,arithmetic_affine_w2__balance__whole_output_cone,semantic_patterns,22,21,1,0.954545,"{""assignment"":{""a"":3},""candidate_output"":29,""difference"":29,""gate_output"":0,""pattern_id"":""p0001""}",29,0.000101,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_affine_w2__balance__whole_output_cone__cand_0021,arithmetic_affine_w2__balance__whole_output_cone,semantic_patterns,22,21,1,0.954545,"{""assignment"":{""a"":3},""candidate_output"":31,""difference"":31,""gate_output"":0,""pattern_id"":""p0001""}",31,0.000103,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_affine_w2__balance__whole_output_cone__cand_0022,arithmetic_affine_w2__balance__whole_output_cone,semantic_patterns,22,21,1,0.954545,"{""assignment"":{""a"":3},""candidate_output"":6,""difference"":6,""gate_output"":0,""pattern_id"":""p0001""}",6,0.000107,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_affine_w2__balance__whole_output_cone__cand_0023,arithmetic_affine_w2__balance__whole_output_cone,semantic_patterns,22,21,1,0.954545,"{""assignment"":{""a"":3},""candidate_output"":1,""difference"":1,""gate_output"":0,""pattern_id"":""p0001""}",1,0.000100,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_affine_w2__balance__whole_output_cone__cand_0024,arithmetic_affine_w2__balance__whole_output_cone,semantic_patterns,22,21,1,0.954545,"{""assignment"":{""a"":3},""candidate_output"":31,""difference"":31,""gate_output"":0,""pattern_id"":""p0001""}",31,0.000100,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_affine_w2__balance__whole_output_cone__cand_0025,arithmetic_affine_w2__balance__whole_output_cone,semantic_patterns,22,22,0,1.000000,{},,0.000506,simulation_match,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_affine_w2__balance__whole_output_cone__cand_0026,arithmetic_affine_w2__balance__whole_output_cone,semantic_patterns,22,21,1,0.954545,"{""assignment"":{""a"":3},""candidate_output"":3,""difference"":3,""gate_output"":0,""pattern_id"":""p0001""}",3,0.000100,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_affine_w2__balance__whole_output_cone__cand_0027,arithmetic_affine_w2__balance__whole_output_cone,semantic_patterns,22,21,1,0.954545,"{""assignment"":{""a"":3},""candidate_output"":3,""difference"":3,""gate_output"":0,""pattern_id"":""p0001""}",3,0.000102,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_affine_w2__balance__whole_output_cone__cand_0028,arithmetic_affine_w2__balance__whole_output_cone,semantic_patterns,22,21,1,0.954545,"{""assignment"":{""a"":0},""candidate_output"":31,""difference"":31,""gate_output"":0,""pattern_id"":""p0000""}",31,0.000079,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
arithmetic_affine_w2__compress2rs__whole_output_cone__cand_0001,arithmetic_affine_w2__compress2rs__whole_output_cone,semantic_patterns,22,21,1,0.954545,"{""assignment"":{""a"":0},""candidate_output"":0,""difference"":5,""gate_output"":5,""pattern_id"":""p0000""}",5,0.000093,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
