candidate_id,region_id,case_id,family,operator,optimization,source_type,grammar_family,classification,proof_scope,canonical_form,rtl_text,candidate_rtl_cost,input_gate_count,reduction_rate,reduction_rate_ge_70,formal_runtime
bitmanip_mask_low_w2__resub__whole_output_cone__cand_0004,bitmanip_mask_low_w2__resub__whole_output_cone,bitmanip_mask_low_w2,bitmanip,mask_low,resub,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"sub<2,unsigned>(a,2'd0)",(a - 2'd0),2,2,0.000000,false,0.000056
bitmanip_mask_low_w2__resub__whole_output_cone__cand_0008,bitmanip_mask_low_w2__resub__whole_output_cone,bitmanip_mask_low_w2,bitmanip,mask_low,resub,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"mul<2,unsigned>(2'd1,a)",(a * 2'd1),4,2,-100.000000,false,0.000055
bitmanip_mask_low_w2__resyn2__whole_output_cone__cand_0001,bitmanip_mask_low_w2__resyn2__whole_output_cone,bitmanip_mask_low_w2,bitmanip,mask_low,resyn2,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"zero_extend<2,unsigned>(a)","{1'd0, a}",1,2,50.000000,false,0.000068
bitmanip_mask_low_w2__resyn2__whole_output_cone__cand_0021,bitmanip_mask_low_w2__resyn2__whole_output_cone,bitmanip_mask_low_w2,bitmanip,mask_low,resyn2,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_or<2,unsigned>(a)",(a | 2'd0),1,2,50.000000,false,0.000057
bitmanip_mask_low_w2__resyn2__whole_output_cone__cand_0022,bitmanip_mask_low_w2__resyn2__whole_output_cone,bitmanip_mask_low_w2,bitmanip,mask_low,resyn2,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_xor<2,unsigned>(a)",(a ^ 2'd0),1,2,50.000000,false,0.000056
bitmanip_mask_low_w2__resyn2__whole_output_cone__cand_0003,bitmanip_mask_low_w2__resyn2__whole_output_cone,bitmanip_mask_low_w2,bitmanip,mask_low,resyn2,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"add<2,unsigned>(2'd0,a)",(a + 2'd0),2,2,0.000000,false,0.000057
bitmanip_mask_low_w2__resyn2__whole_output_cone__cand_0004,bitmanip_mask_low_w2__resyn2__whole_output_cone,bitmanip_mask_low_w2,bitmanip,mask_low,resyn2,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"sub<2,unsigned>(a,2'd0)",(a - 2'd0),2,2,0.000000,false,0.000055
bitmanip_mask_low_w2__resyn2__whole_output_cone__cand_0008,bitmanip_mask_low_w2__resyn2__whole_output_cone,bitmanip_mask_low_w2,bitmanip,mask_low,resyn2,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"mul<2,unsigned>(2'd1,a)",(a * 2'd1),4,2,-100.000000,false,0.000055
bitmanip_mask_low_w2__resyn__whole_output_cone__cand_0019,bitmanip_mask_low_w2__resyn__whole_output_cone,bitmanip_mask_low_w2,bitmanip,mask_low,resyn,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<2,unsigned>(a)",(a & 2'd0),1,4,75.000000,true,0.000113
bitmanip_mask_low_w2__resyn__whole_output_cone__cand_0005,bitmanip_mask_low_w2__resyn__whole_output_cone,bitmanip_mask_low_w2,bitmanip,mask_low,resyn,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"mul<2,unsigned>(2'd0,a)",(a * 2'd0),4,4,0.000000,false,0.000096
bitmanip_mask_low_w2__rewrite__whole_output_cone__cand_0019,bitmanip_mask_low_w2__rewrite__whole_output_cone,bitmanip_mask_low_w2,bitmanip,mask_low,rewrite,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<2,unsigned>(a)",(a & 2'd0),1,4,75.000000,true,0.000115
bitmanip_mask_low_w2__rewrite__whole_output_cone__cand_0005,bitmanip_mask_low_w2__rewrite__whole_output_cone,bitmanip_mask_low_w2,bitmanip,mask_low,rewrite,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"mul<2,unsigned>(2'd0,a)",(a * 2'd0),4,4,0.000000,false,0.000093
bitmanip_mask_low_w3__balance__whole_output_cone__cand_0001,bitmanip_mask_low_w3__balance__whole_output_cone,bitmanip_mask_low_w3,bitmanip,mask_low,balance,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"zero_extend<3,unsigned>(a)","{2'd0, a}",1,3,66.666667,false,0.000082
bitmanip_mask_low_w3__balance__whole_output_cone__cand_0024,bitmanip_mask_low_w3__balance__whole_output_cone,bitmanip_mask_low_w3,bitmanip,mask_low,balance,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_or<3,unsigned>(a)",(a | 3'd0),1,3,66.666667,false,0.000063
bitmanip_mask_low_w3__balance__whole_output_cone__cand_0025,bitmanip_mask_low_w3__balance__whole_output_cone,bitmanip_mask_low_w3,bitmanip,mask_low,balance,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_xor<3,unsigned>(a)",(a ^ 3'd0),1,3,66.666667,false,0.000063
bitmanip_mask_low_w3__balance__whole_output_cone__cand_0003,bitmanip_mask_low_w3__balance__whole_output_cone,bitmanip_mask_low_w3,bitmanip,mask_low,balance,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"add<3,unsigned>(3'd0,a)",(a + 3'd0),2,3,33.333333,false,0.000063
bitmanip_mask_low_w3__balance__whole_output_cone__cand_0004,bitmanip_mask_low_w3__balance__whole_output_cone,bitmanip_mask_low_w3,bitmanip,mask_low,balance,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"sub<3,unsigned>(a,3'd0)",(a - 3'd0),2,3,33.333333,false,0.000064
bitmanip_mask_low_w3__balance__whole_output_cone__cand_0008,bitmanip_mask_low_w3__balance__whole_output_cone,bitmanip_mask_low_w3,bitmanip,mask_low,balance,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"mul<3,unsigned>(3'd1,a)",(a * 3'd1),4,3,-33.333333,false,0.000063
bitmanip_mask_low_w3__compress2rs__whole_output_cone__cand_0001,bitmanip_mask_low_w3__compress2rs__whole_output_cone,bitmanip_mask_low_w3,bitmanip,mask_low,compress2rs,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"zero_extend<3,unsigned>(a)","{2'd0, a}",1,3,66.666667,false,0.000077
bitmanip_mask_low_w3__compress2rs__whole_output_cone__cand_0024,bitmanip_mask_low_w3__compress2rs__whole_output_cone,bitmanip_mask_low_w3,bitmanip,mask_low,compress2rs,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_or<3,unsigned>(a)",(a | 3'd0),1,3,66.666667,false,0.000063
bitmanip_mask_low_w3__compress2rs__whole_output_cone__cand_0025,bitmanip_mask_low_w3__compress2rs__whole_output_cone,bitmanip_mask_low_w3,bitmanip,mask_low,compress2rs,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_xor<3,unsigned>(a)",(a ^ 3'd0),1,3,66.666667,false,0.000072
bitmanip_mask_low_w3__compress2rs__whole_output_cone__cand_0003,bitmanip_mask_low_w3__compress2rs__whole_output_cone,bitmanip_mask_low_w3,bitmanip,mask_low,compress2rs,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"add<3,unsigned>(3'd0,a)",(a + 3'd0),2,3,33.333333,false,0.000062
bitmanip_mask_low_w3__compress2rs__whole_output_cone__cand_0004,bitmanip_mask_low_w3__compress2rs__whole_output_cone,bitmanip_mask_low_w3,bitmanip,mask_low,compress2rs,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"sub<3,unsigned>(a,3'd0)",(a - 3'd0),2,3,33.333333,false,0.000061
bitmanip_mask_low_w3__compress2rs__whole_output_cone__cand_0008,bitmanip_mask_low_w3__compress2rs__whole_output_cone,bitmanip_mask_low_w3,bitmanip,mask_low,compress2rs,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"mul<3,unsigned>(3'd1,a)",(a * 3'd1),4,3,-33.333333,false,0.000061
bitmanip_mask_low_w3__dc2__whole_output_cone__cand_0001,bitmanip_mask_low_w3__dc2__whole_output_cone,bitmanip_mask_low_w3,bitmanip,mask_low,dc2,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"zero_extend<3,unsigned>(a)","{2'd0, a}",1,3,66.666667,false,0.000076
bitmanip_mask_low_w3__dc2__whole_output_cone__cand_0024,bitmanip_mask_low_w3__dc2__whole_output_cone,bitmanip_mask_low_w3,bitmanip,mask_low,dc2,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_or<3,unsigned>(a)",(a | 3'd0),1,3,66.666667,false,0.000061
bitmanip_mask_low_w3__dc2__whole_output_cone__cand_0025,bitmanip_mask_low_w3__dc2__whole_output_cone,bitmanip_mask_low_w3,bitmanip,mask_low,dc2,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_xor<3,unsigned>(a)",(a ^ 3'd0),1,3,66.666667,false,0.000062
bitmanip_mask_low_w3__dc2__whole_output_cone__cand_0003,bitmanip_mask_low_w3__dc2__whole_output_cone,bitmanip_mask_low_w3,bitmanip,mask_low,dc2,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"add<3,unsigned>(3'd0,a)",(a + 3'd0),2,3,33.333333,false,0.000062
bitmanip_mask_low_w3__dc2__whole_output_cone__cand_0004,bitmanip_mask_low_w3__dc2__whole_output_cone,bitmanip_mask_low_w3,bitmanip,mask_low,dc2,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"sub<3,unsigned>(a,3'd0)",(a - 3'd0),2,3,33.333333,false,0.000062
bitmanip_mask_low_w3__dc2__whole_output_cone__cand_0008,bitmanip_mask_low_w3__dc2__whole_output_cone,bitmanip_mask_low_w3,bitmanip,mask_low,dc2,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"mul<3,unsigned>(3'd1,a)",(a * 3'd1),4,3,-33.333333,false,0.000060
bitmanip_mask_low_w3__refactor__whole_output_cone__cand_0001,bitmanip_mask_low_w3__refactor__whole_output_cone,bitmanip_mask_low_w3,bitmanip,mask_low,refactor,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"zero_extend<3,unsigned>(a)","{2'd0, a}",1,3,66.666667,false,0.000076
bitmanip_mask_low_w3__refactor__whole_output_cone__cand_0024,bitmanip_mask_low_w3__refactor__whole_output_cone,bitmanip_mask_low_w3,bitmanip,mask_low,refactor,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_or<3,unsigned>(a)",(a | 3'd0),1,3,66.666667,false,0.000062
bitmanip_mask_low_w3__refactor__whole_output_cone__cand_0025,bitmanip_mask_low_w3__refactor__whole_output_cone,bitmanip_mask_low_w3,bitmanip,mask_low,refactor,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_xor<3,unsigned>(a)",(a ^ 3'd0),1,3,66.666667,false,0.000062
bitmanip_mask_low_w3__refactor__whole_output_cone__cand_0003,bitmanip_mask_low_w3__refactor__whole_output_cone,bitmanip_mask_low_w3,bitmanip,mask_low,refactor,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"add<3,unsigned>(3'd0,a)",(a + 3'd0),2,3,33.333333,false,0.000061
bitmanip_mask_low_w3__refactor__whole_output_cone__cand_0004,bitmanip_mask_low_w3__refactor__whole_output_cone,bitmanip_mask_low_w3,bitmanip,mask_low,refactor,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"sub<3,unsigned>(a,3'd0)",(a - 3'd0),2,3,33.333333,false,0.000061
bitmanip_mask_low_w3__refactor__whole_output_cone__cand_0008,bitmanip_mask_low_w3__refactor__whole_output_cone,bitmanip_mask_low_w3,bitmanip,mask_low,refactor,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"mul<3,unsigned>(3'd1,a)",(a * 3'd1),4,3,-33.333333,false,0.000060
bitmanip_mask_low_w3__resub__whole_output_cone__cand_0001,bitmanip_mask_low_w3__resub__whole_output_cone,bitmanip_mask_low_w3,bitmanip,mask_low,resub,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"zero_extend<3,unsigned>(a)","{2'd0, a}",1,3,66.666667,false,0.000074
bitmanip_mask_low_w3__resub__whole_output_cone__cand_0024,bitmanip_mask_low_w3__resub__whole_output_cone,bitmanip_mask_low_w3,bitmanip,mask_low,resub,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_or<3,unsigned>(a)",(a | 3'd0),1,3,66.666667,false,0.000061
bitmanip_mask_low_w3__resub__whole_output_cone__cand_0025,bitmanip_mask_low_w3__resub__whole_output_cone,bitmanip_mask_low_w3,bitmanip,mask_low,resub,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_xor<3,unsigned>(a)",(a ^ 3'd0),1,3,66.666667,false,0.000062
bitmanip_mask_low_w3__resub__whole_output_cone__cand_0003,bitmanip_mask_low_w3__resub__whole_output_cone,bitmanip_mask_low_w3,bitmanip,mask_low,resub,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"add<3,unsigned>(3'd0,a)",(a + 3'd0),2,3,33.333333,false,0.000060
bitmanip_mask_low_w3__resub__whole_output_cone__cand_0004,bitmanip_mask_low_w3__resub__whole_output_cone,bitmanip_mask_low_w3,bitmanip,mask_low,resub,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"sub<3,unsigned>(a,3'd0)",(a - 3'd0),2,3,33.333333,false,0.000062
bitmanip_mask_low_w3__resub__whole_output_cone__cand_0008,bitmanip_mask_low_w3__resub__whole_output_cone,bitmanip_mask_low_w3,bitmanip,mask_low,resub,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"mul<3,unsigned>(3'd1,a)",(a * 3'd1),4,3,-33.333333,false,0.000060
bitmanip_mask_low_w3__resyn2__whole_output_cone__cand_0001,bitmanip_mask_low_w3__resyn2__whole_output_cone,bitmanip_mask_low_w3,bitmanip,mask_low,resyn2,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"zero_extend<3,unsigned>(a)","{2'd0, a}",1,3,66.666667,false,0.000073
bitmanip_mask_low_w3__resyn2__whole_output_cone__cand_0024,bitmanip_mask_low_w3__resyn2__whole_output_cone,bitmanip_mask_low_w3,bitmanip,mask_low,resyn2,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_or<3,unsigned>(a)",(a | 3'd0),1,3,66.666667,false,0.000061
bitmanip_mask_low_w3__resyn2__whole_output_cone__cand_0025,bitmanip_mask_low_w3__resyn2__whole_output_cone,bitmanip_mask_low_w3,bitmanip,mask_low,resyn2,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_xor<3,unsigned>(a)",(a ^ 3'd0),1,3,66.666667,false,0.000061
bitmanip_mask_low_w3__resyn2__whole_output_cone__cand_0003,bitmanip_mask_low_w3__resyn2__whole_output_cone,bitmanip_mask_low_w3,bitmanip,mask_low,resyn2,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"add<3,unsigned>(3'd0,a)",(a + 3'd0),2,3,33.333333,false,0.000061
bitmanip_mask_low_w3__resyn2__whole_output_cone__cand_0004,bitmanip_mask_low_w3__resyn2__whole_output_cone,bitmanip_mask_low_w3,bitmanip,mask_low,resyn2,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"sub<3,unsigned>(a,3'd0)",(a - 3'd0),2,3,33.333333,false,0.000060
bitmanip_mask_low_w3__resyn2__whole_output_cone__cand_0008,bitmanip_mask_low_w3__resyn2__whole_output_cone,bitmanip_mask_low_w3,bitmanip,mask_low,resyn2,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"mul<3,unsigned>(3'd1,a)",(a * 3'd1),4,3,-33.333333,false,0.000061
bitmanip_mask_low_w3__resyn__whole_output_cone__cand_0001,bitmanip_mask_low_w3__resyn__whole_output_cone,bitmanip_mask_low_w3,bitmanip,mask_low,resyn,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"zero_extend<3,unsigned>(a)","{2'd0, a}",1,3,66.666667,false,0.000074
bitmanip_mask_low_w3__resyn__whole_output_cone__cand_0024,bitmanip_mask_low_w3__resyn__whole_output_cone,bitmanip_mask_low_w3,bitmanip,mask_low,resyn,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_or<3,unsigned>(a)",(a | 3'd0),1,3,66.666667,false,0.000061
bitmanip_mask_low_w3__resyn__whole_output_cone__cand_0025,bitmanip_mask_low_w3__resyn__whole_output_cone,bitmanip_mask_low_w3,bitmanip,mask_low,resyn,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_xor<3,unsigned>(a)",(a ^ 3'd0),1,3,66.666667,false,0.000061
bitmanip_mask_low_w3__resyn__whole_output_cone__cand_0003,bitmanip_mask_low_w3__resyn__whole_output_cone,bitmanip_mask_low_w3,bitmanip,mask_low,resyn,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"add<3,unsigned>(3'd0,a)",(a + 3'd0),2,3,33.333333,false,0.000060
bitmanip_mask_low_w3__resyn__whole_output_cone__cand_0004,bitmanip_mask_low_w3__resyn__whole_output_cone,bitmanip_mask_low_w3,bitmanip,mask_low,resyn,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"sub<3,unsigned>(a,3'd0)",(a - 3'd0),2,3,33.333333,false,0.000061
bitmanip_mask_low_w3__resyn__whole_output_cone__cand_0008,bitmanip_mask_low_w3__resyn__whole_output_cone,bitmanip_mask_low_w3,bitmanip,mask_low,resyn,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"mul<3,unsigned>(3'd1,a)",(a * 3'd1),4,3,-33.333333,false,0.000061
bitmanip_mask_low_w3__rewrite__whole_output_cone__cand_0001,bitmanip_mask_low_w3__rewrite__whole_output_cone,bitmanip_mask_low_w3,bitmanip,mask_low,rewrite,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"zero_extend<3,unsigned>(a)","{2'd0, a}",1,3,66.666667,false,0.000072
bitmanip_mask_low_w3__rewrite__whole_output_cone__cand_0024,bitmanip_mask_low_w3__rewrite__whole_output_cone,bitmanip_mask_low_w3,bitmanip,mask_low,rewrite,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_or<3,unsigned>(a)",(a | 3'd0),1,3,66.666667,false,0.000063
bitmanip_mask_low_w3__rewrite__whole_output_cone__cand_0025,bitmanip_mask_low_w3__rewrite__whole_output_cone,bitmanip_mask_low_w3,bitmanip,mask_low,rewrite,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_xor<3,unsigned>(a)",(a ^ 3'd0),1,3,66.666667,false,0.000061
bitmanip_mask_low_w3__rewrite__whole_output_cone__cand_0003,bitmanip_mask_low_w3__rewrite__whole_output_cone,bitmanip_mask_low_w3,bitmanip,mask_low,rewrite,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"add<3,unsigned>(3'd0,a)",(a + 3'd0),2,3,33.333333,false,0.000060
bitmanip_mask_low_w3__rewrite__whole_output_cone__cand_0004,bitmanip_mask_low_w3__rewrite__whole_output_cone,bitmanip_mask_low_w3,bitmanip,mask_low,rewrite,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"sub<3,unsigned>(a,3'd0)",(a - 3'd0),2,3,33.333333,false,0.000062
bitmanip_mask_low_w3__rewrite__whole_output_cone__cand_0008,bitmanip_mask_low_w3__rewrite__whole_output_cone,bitmanip_mask_low_w3,bitmanip,mask_low,rewrite,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"mul<3,unsigned>(3'd1,a)",(a * 3'd1),4,3,-33.333333,false,0.000061
bitmanip_mask_low_w4__balance__whole_output_cone__cand_0001,bitmanip_mask_low_w4__balance__whole_output_cone,bitmanip_mask_low_w4,bitmanip,mask_low,balance,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"zero_extend<4,unsigned>(a)","{2'd0, a}",1,4,75.000000,true,0.000110
bitmanip_mask_low_w4__balance__whole_output_cone__cand_0023,bitmanip_mask_low_w4__balance__whole_output_cone,bitmanip_mask_low_w4,bitmanip,mask_low,balance,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_or<4,unsigned>(a)",(a | 4'd0),1,4,75.000000,true,0.000095
bitmanip_mask_low_w4__balance__whole_output_cone__cand_0024,bitmanip_mask_low_w4__balance__whole_output_cone,bitmanip_mask_low_w4,bitmanip,mask_low,balance,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_xor<4,unsigned>(a)",(a ^ 4'd0),1,4,75.000000,true,0.000095
bitmanip_mask_low_w4__balance__whole_output_cone__cand_0003,bitmanip_mask_low_w4__balance__whole_output_cone,bitmanip_mask_low_w4,bitmanip,mask_low,balance,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"add<4,unsigned>(4'd0,a)",(a + 4'd0),2,4,50.000000,false,0.000094
bitmanip_mask_low_w4__balance__whole_output_cone__cand_0004,bitmanip_mask_low_w4__balance__whole_output_cone,bitmanip_mask_low_w4,bitmanip,mask_low,balance,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"sub<4,unsigned>(a,4'd0)",(a - 4'd0),2,4,50.000000,false,0.000093
